submission_id,brew
RzZ01P,Coffee brewing machine (e.g. Mr. Coffee)
zK0qR8,Coffee brewing machine (e.g. Mr. Coffee)
J2V26Y,Pour over
J2V26Y,French press
J2V26Y,Espresso
RzZzMJ,Pour over
RzZzMJ,French press
RzZzMJ,Espresso
RzZzMJ,Coffee extract (e.g. Cometeer)
XeReMe,Pour over
XeReMe,Espresso
XeReMe,Instant coffee
bl2lkE,Pour over
Gror7k,Pour over
Gror7k,Espresso
RzZzg9,Pour over
RzZzg9,Pod/capsule machine (e.g. Keurig/Nespresso)
QAxAqg,Espresso
QAxAqg,Pour over
Al6lgN,Pour over
RzZ4x4,Instant coffee
bl2klo,Espresso
KMPMg8,Pour over
KMPMg8,Coffee brewing machine (e.g. Mr. Coffee)
PA2Eq5,Espresso
24brbV,Pour over
24brbV,Espresso
24brbV,Coffee brewing machine (e.g. Mr. Coffee)
vN020Q,Pour over
yl0D7W,Espresso
xd0Z4G,Pour over
xd0Z4G,French press
xd0Z4G,Espresso
xd0Z4G,Pod/capsule machine (e.g. Keurig/Nespresso)
xd0Z4G,Other
PA2E9V,Espresso
PA2E9V,Pour over
PA2E9V,Cold brew
lN0LKk,Pour over
lN0LKk,Cold brew
lN0LKk,Coffee extract (e.g. Cometeer)
lN0LKk,French press
bl2LeE,Espresso
zK0rDa,Other
RzZYXK,Espresso
RzZYXK,Pour over
oA0dW5,Coffee brewing machine (e.g. Mr. Coffee)
OAjJ0K,Pour over
OAjJ0K,French press
OAjJ0K,Espresso
yl0EqW,French press
rl0dJp,Other
QAxB11,Pour over
QAxB11,French press
QAxB11,Espresso
QAxB11,Coffee extract (e.g. Cometeer)
7dJ9VA,Pour over
7dJ9VA,Other
kY005o,Espresso
8dJJGz,Pour over
8dJJGz,French press
8dJJGz,Coffee extract (e.g. Cometeer)
zK00O8,Pour over
6d1rZe,Pour over
6d1rZe,Espresso
6d1rZe,Coffee extract (e.g. Cometeer)
1rbD1L,French press
RzZv5d,Other
rl0J0M,Pour over
rl0J0M,French press
rl0J0M,Cold brew
rl0J0M,Espresso
rl0J0M,Other
RzZVaP,Pour over
PA2krV,Pour over
BGL0v1,Pour over
RzZjd9,Pour over
RzZjd9,Espresso
0EbG0A,Pour over
0EblMP,Coffee extract (e.g. Cometeer)
QAxXXp,Pour over
VZ9yLy,Pour over
VZ9yLy,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZVYz,Espresso
421dxO,Pour over
421dxO,Espresso
421dxO,Coffee extract (e.g. Cometeer)
g5QpyD,Pod/capsule machine (e.g. Keurig/Nespresso)
ZdGyJa,Pour over
ZdGyJa,Espresso
6d159J,Pour over
6d159J,French press
6d159J,Pod/capsule machine (e.g. Keurig/Nespresso)
9d6yGX,Pour over
9d6yGX,French press
9d6yGX,Espresso
EPBEDN,Pour over
OAj9JK,Pour over
OAj9JK,Espresso
OAj9JK,Other
VZ9APy,Pour over
VZ9APy,Espresso
zK02pE,Other
pL09rJ,French press
vN01zX,Pour over
vN01zX,Espresso
vN01zX,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZ1Ly,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZ1Ly,Coffee brewing machine (e.g. Mr. Coffee)
yl0p26,Espresso
xd0LMk,Espresso
0EbyNZ,Pour over
0EbyNZ,Coffee extract (e.g. Cometeer)
EPBrrA,Pour over
EPBrrA,Espresso
KMPNqA,Pour over
dYZ4Lq,Espresso
aBjPVB,Espresso
aBjPVB,Other
PA2LNd,Other
WAeXWR,Pour over
WAeXWR,French press
Al6NMo,Pod/capsule machine (e.g. Keurig/Nespresso)
RzZQG9,Espresso
RzZQG9,Pour over
RzZQG9,French press
RzZQG9,Coffee brewing machine (e.g. Mr. Coffee)
pL0X88,Espresso
YZoXgd,Pour over
YZoXgd,Other
Al6Ypk,Pour over
Al6Ypk,Espresso
Al6Ypk,Cold brew
Al6Ypk,French press
xd07Jo,French press
xd07Jo,Coffee brewing machine (e.g. Mr. Coffee)
xd07Jo,Bean-to-cup machine
bl2XQ0,Pour over
XeRdOY,Other
421Y15,Pour over
yl0pvg,Pour over
kY04pR,Espresso
WAe6Bj,Other
EPBGrX,Pour over
EPBGrX,Espresso
GroVAj,Pour over
GroVAj,French press
GroVAj,Coffee brewing machine (e.g. Mr. Coffee)
RzZQyl,Other
YZob20,Pour over
YZob20,French press
VZ9aKE,Pour over
4210X5,Pour over
4210X5,French press
4210X5,Coffee brewing machine (e.g. Mr. Coffee)
BGLoze,Pour over
BGLoze,Coffee extract (e.g. Cometeer)
BGLoze,Espresso
kY04Md,Espresso
kY04Md,French press
yl0bW6,Pour over
yl0bW6,Espresso
bl2RdL,Espresso
bl2RdL,Cold brew
bl2RdL,Coffee brewing machine (e.g. Mr. Coffee)
jB0r8R,Coffee extract (e.g. Cometeer)
EPBVKl,Pour over
EPBVKl,Espresso
EPBVKl,French press
EPBVKl,Coffee brewing machine (e.g. Mr. Coffee)
EPBVKl,Pod/capsule machine (e.g. Keurig/Nespresso)
aBjJeX,Pour over
aBjJeX,Coffee brewing machine (e.g. Mr. Coffee)
MArZAp,Espresso
MArZAp,French press
MArZAp,Cold brew
MArZAp,Pod/capsule machine (e.g. Keurig/Nespresso)
MArZAp,Other
NA4vpQ,Coffee brewing machine (e.g. Mr. Coffee)
NA4vpQ,Pour over
Al6YG0,Pour over
Al6YG0,Pod/capsule machine (e.g. Keurig/Nespresso)
Al6YG0,Cold brew
ZdGkZA,Pour over
ZdGkZA,French press
xd0bvk,Pour over
421Yyk,Pour over
421Yyk,Pod/capsule machine (e.g. Keurig/Nespresso)
QAx9Ol,Espresso
QAx9Ol,Instant coffee
QAx9Ol,Coffee brewing machine (e.g. Mr. Coffee)
zK0B5a,Espresso
zK0B5a,Other
7dJ0a6,Pour over
7dJ0a6,Espresso
bl2RPe,Pour over
bl2RPe,Coffee brewing machine (e.g. Mr. Coffee)
bl2RPe,Cold brew
LdExxv,Pour over
LdExxv,French press
LdExxv,Espresso
LdExxv,Cold brew
LdExxv,Other
ZdGb5v,French press
ZdGb5v,Pour over
aBjpNy,Espresso
7dJ7L2,Pour over
ZdGb8A,Pour over
ZdGb8A,Instant coffee
ZdGb8A,Coffee brewing machine (e.g. Mr. Coffee)
WAeaYN,Pour over
WAeaYN,Espresso
421lqd,Pour over
421lqd,Coffee brewing machine (e.g. Mr. Coffee)
KMPrWM,Pour over
NA42jj,Pour over
NA42jj,Pod/capsule machine (e.g. Keurig/Nespresso)
NA42jj,Cold brew
NA42jj,Other
1rbQLl,Pour over
1rbQLl,Espresso
VZ9WWj,Pour over
VZ9WWj,Cold brew
J2VE7o,Pour over
pL0prV,Pour over
8dJ4kr,Pour over
8dJbO5,Pour over
MArpbE,Other
EPB7JB,Pour over
EPB7JB,Espresso
bl2QVo,French press
1rbogO,Pour over
1rbogO,Espresso
ZdGrXv,Pour over
ZdGrXv,Pod/capsule machine (e.g. Keurig/Nespresso)
ZdGrXv,Other
5dlP0b,Pour over
5dlP0b,Espresso
5dlP0b,Cold brew
5dlP0b,French press
yl0574,Pour over
7dJYrL,Pour over
7dJYrL,Espresso
NA41kO,Espresso
NA41kO,Pour over
RzZ9Md,Pour over
RzZ9Md,French press
RzZ9Md,Coffee brewing machine (e.g. Mr. Coffee)
RzZ9Md,Coffee extract (e.g. Cometeer)
EPBVEB,Other
1rbav4,Espresso
YZoAkW,Bean-to-cup machine
zK06rZ,Espresso
zK06rZ,Other
qbYlJg,Pod/capsule machine (e.g. Keurig/Nespresso)
qbYlJg,Cold brew
qbYlJg,Pour over
24b6lD,Coffee brewing machine (e.g. Mr. Coffee)
24b6lD,Pod/capsule machine (e.g. Keurig/Nespresso)
24b6lD,Pour over
YZolB0,Pour over
WAe71v,Other
5dlAod,Pour over
5dlAod,Coffee brewing machine (e.g. Mr. Coffee)
J2V4BR,Coffee brewing machine (e.g. Mr. Coffee)
J2V4BR,Pour over
6d1Bx5,Espresso
6d1Bx5,French press
6d1Bx5,Other
aBjMgv,Espresso
LdE2B1,Coffee brewing machine (e.g. Mr. Coffee)
GroPMQ,Pour over
GroPMQ,Espresso
8dJlOk,Pour over
8dJlOk,Coffee brewing machine (e.g. Mr. Coffee)
yl0aKd,Pour over
yl0aKd,Other
NA4Zep,Pour over
NA4Zep,Espresso
NA4Zep,Coffee brewing machine (e.g. Mr. Coffee)
LdE2AJ,Pour over
LdE2AJ,French press
LdE2AJ,Instant coffee
LdE2AJ,Other
ZdG7oB,Pour over
ZdG7oB,Espresso
OAj2QY,Pod/capsule machine (e.g. Keurig/Nespresso)
OAj2QY,French press
QAxZKY,Coffee brewing machine (e.g. Mr. Coffee)
VZ9eEj,French press
QAxZoX,Pour over
QAxZoX,French press
QAxZoX,Cold brew
24bWa9,Pour over
RzZNGK,Pour over
RzZNGK,Espresso
kY0o0j,Pour over
EPBO42,Coffee extract (e.g. Cometeer)
EPBO42,Coffee brewing machine (e.g. Mr. Coffee)
LdErgl,Pour over
LdErgl,French press
LdErgl,Espresso
NA4j2B,Pod/capsule machine (e.g. Keurig/Nespresso)
dYZM4K,Pour over
4216Gr,Bean-to-cup machine
OAj2P8,Coffee brewing machine (e.g. Mr. Coffee)
OAj2P8,Coffee extract (e.g. Cometeer)
g5Ql6l,Coffee brewing machine (e.g. Mr. Coffee)
1rbQAL,Coffee brewing machine (e.g. Mr. Coffee)
PA2xLe,French press
PA2xLe,Other
zK09P8,Pour over
MArW1E,Pour over
MArW1E,French press
MArW1E,Espresso
J2VQK7,Pour over
J2VQK7,French press
KMPEj7,Espresso
zK09M0,Pour over
zK09M0,French press
kY0oQe,Pour over
J2VQqz,French press
J2VQqz,Coffee brewing machine (e.g. Mr. Coffee)
OAj6lM,Coffee brewing machine (e.g. Mr. Coffee)
YZo1QW,Pour over
YZo1QW,Coffee brewing machine (e.g. Mr. Coffee)
MArWYp,Pour over
ZdGM2V,Espresso
ZdGM2V,Instant coffee
ZdGM2V,Other
pL0QyP,Espresso
pL0QyP,Pour over
ZdGMlo,Coffee brewing machine (e.g. Mr. Coffee)
g5QEA4,Pour over
g5QEA4,Espresso
kY02eZ,Pour over
kY02eZ,Espresso
bl2oOL,Espresso
EPB28o,Other
24bpOV,Other
EPB2bN,Pour over
EPB2bN,Cold brew
LdEeGp,Pour over
LdEeGp,Espresso
MArWLM,Pour over
MArWLM,Espresso
yl0QNX,Pour over
yl0QNX,Cold brew
rl0ek5,Pour over
rl0ek5,French press
bl2oKe,Espresso
bl2oKe,Pour over
bl2oKe,Coffee brewing machine (e.g. Mr. Coffee)
NA4a8G,Coffee brewing machine (e.g. Mr. Coffee)
NA4a8G,Cold brew
NA4a8G,Pour over
7dJy1L,Pour over
oA0qlV,Pour over
oA0qlV,Espresso
xd05Ad,Pour over
pL0EGV,Other
pL0EGV,Pour over
PA27Bb,Other
PA27Bb,French press
RzZNVQ,Pour over
RzZNVQ,Espresso
RzZNVQ,Instant coffee
RzZNVQ,Coffee extract (e.g. Cometeer)
RzZNVQ,Cold brew
9d6k64,Pour over
9d6k64,Espresso
xd0qov,Pour over
xd0qov,Espresso
xd0qov,Cold brew
xd0qov,Instant coffee
24bDag,Coffee brewing machine (e.g. Mr. Coffee)
aBjRaE,Pour over
aBjRaE,Espresso
rl0eqL,Pour over
rl0eqL,Espresso
rl0eqL,French press
PA27P0,Pour over
PA27P0,Espresso
PA27P0,Cold brew
xd0ABE,French press
8dJXEo,Pour over
8dJXEo,French press
8dJXEo,Bean-to-cup machine
ZdGML5,Pod/capsule machine (e.g. Keurig/Nespresso)
ZdGML5,Pour over
5dlJgQ,Pour over
5dlJgQ,Coffee brewing machine (e.g. Mr. Coffee)
5dlJgQ,Cold brew
EPB2YA,Pour over
EPB2YA,Espresso
6d1gzN,Pour over
6d1gzN,French press
6d1gzN,Espresso
KMP9bA,Pour over
KMP9bA,Espresso
KMP9bA,Other
J2VQ54,Pour over
J2VQ54,Espresso
J2VQ54,Coffee brewing machine (e.g. Mr. Coffee)
J2VQ54,Cold brew
lN0x46,Pour over
lN0x46,Espresso
lN0x46,Coffee extract (e.g. Cometeer)
5dlJ7E,Other
BGLrPN,Coffee brewing machine (e.g. Mr. Coffee)
BGLrPN,Coffee extract (e.g. Cometeer)
BGLrPN,Cold brew
8dJ9NA,Coffee extract (e.g. Cometeer)
8dJ9Kr,Coffee brewing machine (e.g. Mr. Coffee)
vN0Re8,Pour over
421ZLr,Pour over
421ZLr,French press
421ZLr,Cold brew
YZo1L5,Coffee brewing machine (e.g. Mr. Coffee)
LdE80y,Coffee extract (e.g. Cometeer)
LdE80y,Pour over
zK0VKg,Pour over
zK0VKg,French press
rl0XVo,Pour over
rl0XVo,Coffee brewing machine (e.g. Mr. Coffee)
PA2o5x,Coffee brewing machine (e.g. Mr. Coffee)
PA2o5x,Pour over
qbYyb5,Pour over
qbYyb5,Other
qbYyb5,Espresso
5dlNZb,Espresso
OAjR0a,Pour over
OAjR0a,Pod/capsule machine (e.g. Keurig/Nespresso)
OAjR0a,Cold brew
OAjR0a,Espresso
kY0LOR,Pour over
KMPXLX,Espresso
kY0LAr,Pour over
kY0LAr,Espresso
jB0KLJ,Pour over
jB0KLJ,Coffee brewing machine (e.g. Mr. Coffee)
Al6kbz,Espresso
WAe4Mv,Pour over
WAe4Mv,Coffee extract (e.g. Cometeer)
9d6eEV,Pour over
MAr0VX,Pour over
6d1qWP,Coffee brewing machine (e.g. Mr. Coffee)
BGLvAQ,Pour over
BGLvAQ,Espresso
BGLvAQ,Cold brew
eBNbyq,Pour over
eBNbyq,Espresso
YZo2x5,Other
aBjWKB,Pour over
24b2lj,Pour over
24b2lj,Cold brew
24b2lj,Other
8dJ9RO,Pour over
8dJ9RO,French press
8dJ9RO,Coffee brewing machine (e.g. Mr. Coffee)
8dJ9RO,Cold brew
WAe4BP,Espresso
WAe4BP,Pour over
MAr0PY,Pour over
lN0pzW,Pour over
NA4zdQ,Pour over
NA4zdQ,Espresso
NA4zdQ,Cold brew
GroMYZ,French press
jB0KJx,Pour over
jB0KJx,Espresso
jB0KJx,Other
EPBpMN,French press
24b2Vp,Pour over
24b2Vp,Espresso
24b2Vp,Pod/capsule machine (e.g. Keurig/Nespresso)
24b2Vp,Coffee extract (e.g. Cometeer)
24b2Vp,Cold brew
1rbjEg,Pour over
1rbjEg,Coffee brewing machine (e.g. Mr. Coffee)
1rbjEg,Cold brew
g5QB6J,Pour over
6d1q4e,Other
9d6eg4,Coffee brewing machine (e.g. Mr. Coffee)
jB0Kq9,Coffee extract (e.g. Cometeer)
jB0Kq9,Instant coffee
DVXL6E,Espresso
dYZ7yV,Pour over
dYZ7yV,Other
zK0VO1,Pour over
zK0VO1,Espresso
g5QBpN,Pour over
g5QBpN,Espresso
g5QBpN,French press
g5QBpN,Coffee brewing machine (e.g. Mr. Coffee)
g5QBpN,Coffee extract (e.g. Cometeer)
g5QBpN,Cold brew
9d6ey1,Pour over
RzZOqv,Espresso
RzZOqv,Pour over
RzZOqv,Coffee extract (e.g. Cometeer)
RzZOqv,Cold brew
vN0R6X,Pour over
vN0R6X,Coffee brewing machine (e.g. Mr. Coffee)
oA0JJb,Pour over
oA0JJb,Cold brew
EPBpo2,Pour over
EPBpo2,Coffee extract (e.g. Cometeer)
bl2aG2,Pour over
bl2aG2,Espresso
bl2aG2,Coffee brewing machine (e.g. Mr. Coffee)
QAxGkp,Other
VZ9rRg,Pour over
VZ9rRg,Coffee brewing machine (e.g. Mr. Coffee)
ZdGxB5,Pour over
xd0G5k,Coffee brewing machine (e.g. Mr. Coffee)
xd0G5k,Pour over
xd0G5k,French press
J2Vy5K,Other
J2VyvX,Espresso
J2VyvX,Pour over
7dJQ9R,Espresso
7dJQ9R,Other
7dJQ9R,French press
0EbXQy,Pour over
0EbXQy,Cold brew
0EbXQy,Other
7dJQOz,Pour over
8dJ9Xl,Pour over
8dJ9Xl,Espresso
rl0XKo,Espresso
rl0XKo,Pour over
WAe4vv,Espresso
WAe4vv,Pour over
OAjRqk,Espresso
OAjRqk,Cold brew
g5QBoJ,Pour over
zK0lMq,Coffee brewing machine (e.g. Mr. Coffee)
RzZO7j,Other
NA4kXG,Coffee brewing machine (e.g. Mr. Coffee)
8dJ9vP,Pour over
8dJ9vP,French press
8dJ9vP,Coffee brewing machine (e.g. Mr. Coffee)
8dJ9vP,Coffee extract (e.g. Cometeer)
YZo2Av,Espresso
YZo2Av,Pour over
YZo2Av,Cold brew
1rbjQ4,Pour over
421Z6r,Other
PA2oG5,Coffee brewing machine (e.g. Mr. Coffee)
PA2oG5,Other
PA2oG5,Espresso
OAjv1R,Pour over
OAjv1R,Coffee extract (e.g. Cometeer)
lN0Q65,Pour over
lN0Q65,French press
lN0Q65,Espresso
DVXLgN,Pod/capsule machine (e.g. Keurig/Nespresso)
DVXLgN,Coffee extract (e.g. Cometeer)
DVXLgN,Pour over
DVXLgN,Other
Al6kVz,Pour over
Al6kVz,Espresso
EPB9LA,Coffee brewing machine (e.g. Mr. Coffee)
rl07A5,Pour over
rl07A5,Pod/capsule machine (e.g. Keurig/Nespresso)
5dlRvv,Espresso
5dlRvv,Pour over
5dlRvv,French press
5dlRvv,Bean-to-cup machine
5dlRb6,Bean-to-cup machine
5dlRb6,Cold brew
aBjWWX,Pour over
aBjWWX,Other
RzZp4P,Pour over
RzZp4P,Coffee brewing machine (e.g. Mr. Coffee)
RzZp4P,Other
RzZp4P,Cold brew
PA2KBx,Coffee brewing machine (e.g. Mr. Coffee)
PA2KBx,Espresso
PA2KBx,Pod/capsule machine (e.g. Keurig/Nespresso)
PA2KBx,Bean-to-cup machine
DVXQyq,Pour over
xd0KBy,Pour over
xd0KBy,Espresso
rl07PM,Pour over
rl07PM,French press
rl07PM,Instant coffee
rl07PM,Espresso
rl07dX,Pour over
rl07dX,Espresso
5dlRpZ,Espresso
5dlRpZ,Pour over
5dlReZ,Pour over
5dlReZ,Cold brew
5dlReZ,Other
xd0G4r,Pour over
xd0G4r,Espresso
xd0G4r,Other
eBN46E,Pour over
eBN46E,Espresso
eBN46E,Other
pL0a41,Espresso
pL0a41,Pour over
rl07vR,Pour over
rl07vR,Cold brew
PA2K5d,Pour over
PA2K5d,Coffee brewing machine (e.g. Mr. Coffee)
LdElkp,Pour over
LdElkp,Other
xd0KYG,Pour over
xd0KYG,Coffee brewing machine (e.g. Mr. Coffee)
zK0lA1,French press
VZ9gJa,Pour over
VZ9gJa,French press
VZ9gJa,Coffee brewing machine (e.g. Mr. Coffee)
VZ9gJa,Cold brew
pL0a6b,Espresso
LdEljG,Espresso
LdEljG,Other
xd0KbG,Espresso
xd0KbG,Pour over
xd0KbG,Other
DVXQrl,Pour over
DVXQrl,French press
DVXQrl,Cold brew
vN0ojg,Pour over
vN0ojg,Espresso
9d6Vk4,Other
pL0apZ,Pour over
pL0apZ,Coffee brewing machine (e.g. Mr. Coffee)
pL0apZ,Pod/capsule machine (e.g. Keurig/Nespresso)
rl077p,Pour over
rl077p,Cold brew
WAeyxR,Espresso
WAeyxR,Pour over
BGLM4e,Pour over
BGLM4e,Espresso
BGLM4e,Coffee extract (e.g. Cometeer)
GroWMQ,Pour over
GroWMQ,Coffee extract (e.g. Cometeer)
GroWMQ,Pod/capsule machine (e.g. Keurig/Nespresso)
GroWMQ,Espresso
aBjVYE,Espresso
aBjVYE,Pod/capsule machine (e.g. Keurig/Nespresso)
KMPbbz,Pour over
KMPbbz,Cold brew
KMPbbz,French press
KMPbbz,Coffee brewing machine (e.g. Mr. Coffee)
dYZr5V,Pour over
dYZr5V,Coffee brewing machine (e.g. Mr. Coffee)
dYZr5V,Espresso
421e7X,Other
421e7X,Pour over
yl0L7g,Espresso
1rbq9p,Pour over
1rbq9p,Other
eBNkMk,French press
eBNkMk,Other
eBNkMk,Cold brew
YZo82z,Pour over
YZo82z,French press
0EbX29,Pour over
0EbX29,French press
24bQXD,Pour over
7dJ62P,Coffee brewing machine (e.g. Mr. Coffee)
RzZE4J,Pour over
RzZE4J,Espresso
DVXgkZ,French press
PA2VO5,Coffee brewing machine (e.g. Mr. Coffee)
PA2VO5,Pour over
PA2VO5,Cold brew
24bQeL,Pour over
24bQeL,French press
24bQeL,Cold brew
24bQeL,Other
YZo8eB,Pour over
YZo8eB,Coffee brewing machine (e.g. Mr. Coffee)
YZo8eB,Espresso
6d1adB,Pour over
6d1adB,Espresso
6d1adB,Cold brew
J2V52d,Pour over
J2V52d,Pod/capsule machine (e.g. Keurig/Nespresso)
J2V52d,Cold brew
XeRXyj,Pour over
XeRXyj,Coffee brewing machine (e.g. Mr. Coffee)
421eNB,French press
VZ92Pg,Pod/capsule machine (e.g. Keurig/Nespresso)
VZ92Pg,Pour over
VZ92Pg,French press
yl0Vvp,Pour over
dYZBzr,Pour over
dYZBeq,Pour over
dYZBeq,Espresso
PA2VP1,Espresso
qbY0XG,Pour over
qbY0XG,French press
qbY0XG,Espresso
qbY0XG,Coffee brewing machine (e.g. Mr. Coffee)
qbY0XG,Pod/capsule machine (e.g. Keurig/Nespresso)
rl0zbN,Pour over
jB01jR,Pour over
jB01jR,Coffee brewing machine (e.g. Mr. Coffee)
jB01jR,Cold brew
8dJ7Bx,Pour over
8dJ7Bx,Other
bl2bP2,Espresso
bl2bP2,Pour over
zK0PpE,French press
zK0PpE,Espresso
xd0erk,Pour over
xd0erk,Espresso
xd0erk,Instant coffee
WAev9L,Espresso
OAjWlM,Espresso
OAjWlM,Pour over
yl0W28,French press
yl0W28,Cold brew
421gB5,Pour over
421gB5,Espresso
XeRKeY,Other
6d1XeN,Other
NA4epN,Pour over
NA4epN,Coffee brewing machine (e.g. Mr. Coffee)
jB0OZ1,Espresso
RzZ70j,Pour over
RzZ70j,Bean-to-cup machine
dYZ5bD,French press
LdERNp,Pod/capsule machine (e.g. Keurig/Nespresso)
LdERNp,Espresso
LdERNp,Pour over
aBj8rq,Espresso
aBj8rq,Pour over
aBj8rq,Cold brew
vN0QGX,Pour over
vN0QGX,Espresso
PA2VKd,Espresso
PA2VKd,Pour over
PA2VKd,Instant coffee
421g1O,Pour over
421g1O,French press
VZ9k9a,Espresso
VZ9k9a,Pour over
6d1XRP,Espresso
6d1XRP,Pour over
ZdGpev,Pour over
ZdGpev,Coffee brewing machine (e.g. Mr. Coffee)
g5QRJ1,Espresso
0EbpD0,Pour over
0EbpD0,Espresso
421ga5,Pour over
421ga5,French press
421ga5,Espresso
421ga5,Coffee brewing machine (e.g. Mr. Coffee)
421ga5,Other
0EbpkQ,Pour over
EPB4JX,Pour over
EPB4JX,Cold brew
EPB4JX,French press
EPB4JX,Espresso
KMPqxg,Pour over
KMPqxg,French press
KMPqxg,Cold brew
VZ92pM,Pour over
VZ92pM,Espresso
VZ92pM,Instant coffee
VZ92pM,Coffee extract (e.g. Cometeer)
VZ92pM,Cold brew
VZ92pM,Coffee brewing machine (e.g. Mr. Coffee)
VZ92pM,Pod/capsule machine (e.g. Keurig/Nespresso)
QAx6zA,Espresso
ZdGpJo,French press
ZdGpJo,Pour over
24bMRg,French press
24bMRg,Espresso
24bMRg,Pour over
EPB4Pr,Pour over
EPB4Pr,Cold brew
yl0Wkd,Pour over
yl0Wkd,Instant coffee
dYZ5VV,Pour over
dYZ5VV,Espresso
7dJ852,Pod/capsule machine (e.g. Keurig/Nespresso)
7dJ852,French press
VZ9ky6,Espresso
VZ9ky6,Pour over
0EbpWj,Espresso
0EbpWj,Pour over
yl0W8X,Pour over
PA2aJe,Pour over
5dly0Z,Instant coffee
ZdGpqy,French press
ZdGpqy,Pod/capsule machine (e.g. Keurig/Nespresso)
ZdGpqy,Other
rl0zKv,Pour over
24bM69,French press
24bM69,Coffee brewing machine (e.g. Mr. Coffee)
24bM69,Other
24bMXM,Pour over
ZdGpAe,Coffee brewing machine (e.g. Mr. Coffee)
24bMBM,Pour over
24bMKD,Coffee brewing machine (e.g. Mr. Coffee)
5dlyld,Espresso
5dlyld,Pour over
6d1XAe,Pour over
6d1XAe,Espresso
6d1XAe,Cold brew
rl0XqM,French press
rl0XqM,Espresso
rl0XqM,Pour over
Al6V2y,Pour over
Al6V2y,French press
Al6V2y,Pod/capsule machine (e.g. Keurig/Nespresso)
Al6V2y,Other
0EbpQP,Pour over
0EbpQP,Espresso
0EbpQP,Coffee brewing machine (e.g. Mr. Coffee)
ZdG06a,Espresso
EPB2aL,Pour over
OAjpDK,Espresso
RzZXGp,Pour over
RzZXGp,French press
RzZXGp,Other
dYZLxV,Pour over
dYZLxV,French press
NA4KXN,Pour over
5dl6vZ,Pour over
5dl6vZ,Espresso
kY0DK1,Other
LdEAbJ,Pour over
LdEAbJ,Espresso
jB0dQ1,Pour over
jB0dQ1,Espresso
24bqre,Instant coffee
24bqre,Espresso
LdEAEv,Pour over
LdEAEv,French press
LdEAEv,Cold brew
LdEAEv,Other
jB0d5a,French press
jB0d5a,Espresso
jB0d5a,Instant coffee
jB0d5a,Cold brew
EPBjLB,French press
EPBjLB,Cold brew
xd0kZv,Coffee brewing machine (e.g. Mr. Coffee)
xd0kZv,Pod/capsule machine (e.g. Keurig/Nespresso)
xd0kZv,Espresso
xd0kZv,Cold brew
421WvY,Pour over
421WvY,Other
J2VaJR,Espresso
J2VaJR,Pour over
xd0kly,Pour over
xd0kly,French press
xd0kly,Instant coffee
xd0kly,Cold brew
aBjb9E,Pour over
aBjb9E,French press
aBjb9E,Other
aBjb9E,Espresso
RzZXbd,Other
dYZLJV,Pour over
dYZLJV,Other
ZdG4ya,French press
ZdG4ya,Coffee brewing machine (e.g. Mr. Coffee)
ZdG4ya,Cold brew
421W6r,Espresso
OA81Q7,Pour over
kY0D2o,Pour over
kY0D2o,French press
kY0D2o,Espresso
qbYx9g,Coffee brewing machine (e.g. Mr. Coffee)
WAl9Oj,Pour over
WAl9Oj,Instant coffee
XeOlxj,French press
XeOlxj,Espresso
Rz8KDl,Pour over
AlWPBB,Espresso
AlWPBB,Pour over
AlWPBB,Other
blNVVL,Coffee brewing machine (e.g. Mr. Coffee)
xd9xaJ,Espresso
xd9xaJ,Pour over
5dEKdb,Pour over
5dEKdb,French press
5dEKdb,Coffee extract (e.g. Cometeer)
MA8KaY,Pour over
MA8KaY,Espresso
MA8KaY,Cold brew
WAeGGN,Pour over
WAeGGN,French press
9d2GlK,Espresso
9d2GlK,Coffee brewing machine (e.g. Mr. Coffee)
24O8PA,Pour over
24O8PA,Other
zKWXbR,Pour over
zKWXbR,Other
jBGDW1,Coffee brewing machine (e.g. Mr. Coffee)
jBGDW1,Pour over
VZoE4y,Espresso
VZoE4y,Pour over
yleZ08,Coffee brewing machine (e.g. Mr. Coffee)
yleZ08,French press
VZoEby,Pour over
VZoEby,Bean-to-cup machine
g5WjNP,Pod/capsule machine (e.g. Keurig/Nespresso)
g5WjNP,Coffee brewing machine (e.g. Mr. Coffee)
Rz8KZK,French press
Rz8KZK,Coffee brewing machine (e.g. Mr. Coffee)
Ld51Vj,Coffee brewing machine (e.g. Mr. Coffee)
QA82OG,Espresso
vNqjz0,Pour over
vNqjz0,Espresso
vNqjz0,Cold brew
vNqj6d,Pour over
J28KbJ,Espresso
kYOaKo,Pod/capsule machine (e.g. Keurig/Nespresso)
blNVJE,Other
1rGP7O,Pour over
1rGP7O,Espresso
1rGP7O,Other
OA81vM,Espresso
OA81vM,Bean-to-cup machine
OA81vM,Cold brew
OA81RM,French press
OA81RM,Coffee brewing machine (e.g. Mr. Coffee)
OA81RM,Cold brew
YZVD76,Espresso
OA81MA,Espresso
OA81MA,Bean-to-cup machine
PA8jVx,Other
qbjZNG,Pour over
qbjZNG,French press
qbjZNG,Espresso
42PXe5,Espresso
42PXe5,Coffee brewing machine (e.g. Mr. Coffee)
42PXe5,Cold brew
8djo9k,Espresso
xd9x9d,Pour over
xd9x9d,French press
