submission_id,why_drink
OABNQk,It tastes good
dY2yEV,It tastes good
dY2yEV,I need the ritual
vNx9Yl,It tastes good
vNx9Yl,I need the ritual
dY2yWD,It tastes good
dY2yWD,I need the ritual
bl4J50,It tastes good
bl4J50,I need the caffeine
WAp7OL,It tastes good
WAp7OL,I need the ritual
zKQ6yk,It tastes good
zKQ6yk,I need the ritual
DVvGKE,I need the caffeine
MAdxRk,It tastes good
MAdxRk,I need the caffeine
YZzlN6,It tastes good
YZzlN6,I need the ritual
zKQ6Ng,I need the caffeine
zKQ6Ng,It tastes good
pLP2ey,It tastes good
pLP2ey,I need the caffeine
KMBjeD,It tastes good
KMBjeD,I need the caffeine
KMBjeD,It makes me go to the bathroom
KMBjzD,It tastes good
KMBjzD,I need the caffeine
5dqAKb,I need the caffeine
5dqAKb,It makes me go to the bathroom
5dqAKb,It tastes good
vNx9eg,It tastes good
vNx9eg,I need the caffeine
vNx9eg,It makes me go to the bathroom
aBrM4Z,It tastes good
aBrM4Z,I need the caffeine
EPb74L,It tastes good
EPb74L,I need the caffeine
EPb74L,I need the ritual
kYRPbd,It tastes good
kYRPbd,I need the ritual
PABq91,It tastes good
PABq91,I need the caffeine
RzB9oK,It tastes good
jB9Vb1,It tastes good
jB9Vb1,I need the caffeine
qbE12k,It tastes good
qbE12k,I need the caffeine
qbE12k,I need the ritual
J2k4dX,I need the caffeine
J2k4dX,It makes me go to the bathroom
J2k4dX,It tastes good
zKQ6DM,It tastes good
7d9kl6,It tastes good
7d9kl6,I need the caffeine
7d9kl6,I need the ritual
8dplQz,It tastes good
8dplQz,I need the caffeine
8dplQz,It makes me go to the bathroom
8dplQz,I need the ritual
QABQeY,Other
6dQB8o,It tastes good
6dQB8o,I need the caffeine
MAdxEk,It tastes good
MAdxEk,I need the caffeine
MAdxEk,I need the ritual
6dQB7J,It tastes good
9dJK9E,It tastes good
XeBb0L,It tastes good
XeBb0L,I need the ritual
XeBb0L,I need the caffeine
AlbX2y,It tastes good
AlbX2y,I need the ritual
QABQ5G,It tastes good
GrBPdk,It tastes good
GrBPdk,I need the caffeine
kYRPEo,It tastes good
kYRPEo,I need the ritual
VZ165y,It tastes good
VZ165y,I need the ritual
7d9kWR,I need the ritual
7d9kWR,I need the caffeine
7d9kWR,It tastes good
xdNWMd,It tastes good
xdNWMd,I need the caffeine
xdNWMd,I need the ritual
24x6jM,I need the caffeine
DVvGkl,It tastes good
DVvGkl,I need the ritual
7d9kx0,I need the caffeine
aBrMYb,It tastes good
XeBboP,It tastes good
XeBboP,I need the caffeine
XeBboP,I need the ritual
oAVj9N,It tastes good
oAVj9N,I need the caffeine
lNlEeo,It tastes good
lNlEeo,I need the caffeine
lNlEeo,I need the ritual
LdM2zJ,It tastes good
LdM2zJ,I need the ritual
YZzARv,I need the ritual
YZzARv,It tastes good
bl4Je6,I need the caffeine
bl4Je6,It tastes good
lNlEOo,It tastes good
lNlEOo,I need the caffeine
rlrZDX,It tastes good
rlrZDX,Other
g5NoGD,It tastes good
vNx9Dg,NULL
dY2yar,It tastes good
PABqj0,It tastes good
PABqj0,I need the caffeine
PABqj0,I need the ritual
42Nb7r,It tastes good
42Nb7r,I need the caffeine
VZ16zM,It tastes good
VZ16zM,I need the caffeine
VZ16zM,It makes me go to the bathroom
VZ16zM,Other
8dplzr,It tastes good
8dplzr,I need the ritual
g5N6RK,It tastes good
g5N6RK,I need the caffeine
EPbO52,It tastes good
g5NoqP,It tastes good
g5NoqP,I need the ritual
g5NoqP,I need the caffeine
KMBj1X,I need the caffeine
jB9VQJ,It tastes good
jB9VQJ,I need the ritual
24xGMA,It makes me go to the bathroom
6dQBLN,It tastes good
xdNWav,It tastes good
xdNWav,I need the caffeine
ylqaYX,It tastes good
KMBjVX,It tastes good
KMBjVX,I need the caffeine
8dplKP,It tastes good
oAVjb5,I need the caffeine
oAVjb5,It tastes good
rlrZao,It tastes good
EPbOQr,It tastes good
EPbOQr,I need the caffeine
OABN1k,It tastes good
OABN1k,I need the ritual
OABN1k,I need the caffeine
WAp75v,It tastes good
QABQVX,It tastes good
QABQVX,I need the caffeine
QABQVX,I need the ritual
OABMOp,It tastes good
OABMOp,I need the caffeine
OABMOp,I need the ritual
VZ1ORl,I need the caffeine
VZ1ORl,I need the ritual
oAVj65,It tastes good
oAVj65,I need the caffeine
oAVj65,It makes me go to the bathroom
YZzlE0,It tastes good
YZzlE0,I need the ritual
aBrMQW,NULL
rlrZA2,It tastes good
rlrZA2,I need the ritual
ylqa28,It tastes good
ylqa28,I need the ritual
OABNQM,It tastes good
OABNQM,It makes me go to the bathroom
6dQBjA,I need the ritual
6dQBjA,I need the caffeine
BGbRxR,It tastes good
BGbRxR,I need the ritual
xdNWDd,It tastes good
xdNWDd,I need the ritual
pLPplE,It tastes good
eBxXZJ,It tastes good
eBxXZJ,I need the caffeine
eBxXZJ,I need the ritual
BGbR7R,I need the caffeine
BGbR7R,I need the ritual
BGbR7R,It tastes good
EPbOxB,It tastes good
EPbOxB,I need the caffeine
EPbOxB,I need the ritual
qbElA9,It tastes good
qbElA9,I need the caffeine
qbElA9,I need the ritual
0EjW6B,It tastes good
xdNWx9,It tastes good
xdNWx9,I need the caffeine
PABJad,It tastes good
BGbRpe,It tastes good
BGbRpe,I need the caffeine
BGbRpe,I need the ritual
BGbRpe,It makes me go to the bathroom
WAp7Ee,It tastes good
WAp7Ee,I need the caffeine
WAp7Ee,I need the ritual
DVvGdN,It tastes good
DVvGdN,I need the ritual
EPbOqA,It tastes good
EPbOqA,I need the caffeine
42NbXo,Other
qbElDO,It makes me go to the bathroom
qbElDO,I need the caffeine
qbElDO,I need the ritual
qbElDO,It tastes good
kYRBDj,It tastes good
kYRBDj,I need the ritual
kYRBDj,It makes me go to the bathroom
lNlkJp,I need the caffeine
lNlkJp,It tastes good
24x68b,I need the caffeine
VZ16j6,Other
1r2aA4,It tastes good
1r2aA4,I need the ritual
1r2aA4,I need the caffeine
xdNWa5,I need the caffeine
xdNWa5,It tastes good
xdNWa5,I need the ritual
xdNWa5,It makes me go to the bathroom
8dplNk,It tastes good
8dplNk,I need the caffeine
8dplNk,I need the ritual
8dplNk,It makes me go to the bathroom
BGbRXK,It tastes good
BGbRXK,I need the ritual
BGbRXK,I need the caffeine
BGbRXK,It makes me go to the bathroom
J2k4AK,It tastes good
J2k4AK,I need the caffeine
NABZWj,It tastes good
NABZWj,I need the caffeine
NABZWj,I need the ritual
1r2a91,It tastes good
1r2a91,I need the caffeine
1r2a91,I need the ritual
42NbB5,It tastes good
42NbB5,I need the caffeine
42NbB5,It makes me go to the bathroom
42NbB5,I need the ritual
42NbB5,Other
aBrM5Z,It tastes good
aBrM5Z,I need the ritual
0EjRN0,It tastes good
oAVjDN,I need the caffeine
oAVjDN,It tastes good
pLP2dP,It tastes good
pLP2dP,I need the caffeine
pLP2dP,I need the ritual
VZ16Qj,I need the caffeine
VZ16Qj,I need the ritual
PABJa0,It tastes good
PABJa0,I need the ritual
g5N6yK,It tastes good
g5N6yK,I need the caffeine
NABZl0,I need the ritual
NABZl0,It tastes good
AlbXve,It tastes good
AlbXve,I need the caffeine
AlbXve,I need the ritual
GrBP6O,It tastes good
NABZoO,It tastes good
NABZoO,I need the caffeine
KMBj5g,NULL
lNlErN,It tastes good
lNlErN,I need the ritual
lNlErN,It makes me go to the bathroom
42NbxA,It tastes good
42NbxA,I need the caffeine
42NbxA,I need the ritual
OABN7a,Other
DVvGBE,It tastes good
DVvGBE,I need the caffeine
LdMLRO,It tastes good
LdMLRO,I need the caffeine
6dQBeN,It tastes good
6dQBeN,I need the caffeine
6dQBeN,I need the ritual
5dqPWP,I need the ritual
ZdRBEV,I need the caffeine
ZdRBEV,It tastes good
ZdRBEV,I need the ritual
8dploo,NULL
0EjW7A,I need the caffeine
0EjW7A,It tastes good
0EjW7A,I need the ritual
0EjW7A,It makes me go to the bathroom
0EjWOB,It tastes good
0EjWOB,I need the caffeine
xdNWJd,I need the ritual
xdNWJd,It tastes good
xdNWJd,I need the caffeine
dY2yNV,It tastes good
dY2yNV,I need the caffeine
dY2yNV,I need the ritual
dY2yNV,It makes me go to the bathroom
0EjR2Q,Other
qbEla5,It tastes good
qbEla5,I need the caffeine
YZzAaW,It tastes good
AlbXlz,NULL
OABNAg,NULL
NABZVl,NULL
0EjWj6,NULL
24x649,It tastes good
24x649,I need the caffeine
dY2yYK,It tastes good
dY2yYK,I need the caffeine
dY2yYK,It makes me go to the bathroom
0EjWLN,It tastes good
DVvGNZ,It tastes good
MAdx5M,I need the ritual
MAdx5M,I need the caffeine
MAdx5M,It tastes good
zKQ6eR,It tastes good
zKQ6eR,I need the caffeine
zKQ6eR,I need the ritual
NABZ0l,I need the ritual
NABZ0l,I need the caffeine
NABZ0l,It tastes good
vNx920,I need the caffeine
RzB9zj,It tastes good
RzB9zj,I need the ritual
RzB9zj,I need the caffeine
EPbOJX,NULL
oAVjvM,NULL
9dJK1Q,It tastes good
EPbOPr,NULL
J2k42R,I need the caffeine
ylqaq4,It tastes good
ylqaq4,I need the ritual
8dplpx,It tastes good
8dplpx,I need the caffeine
rlrZLl,It tastes good
rlrZLl,I need the ritual
eBxX20,It tastes good
eBxX20,I need the ritual
DVvGDq,I need the ritual
DVvGDq,It tastes good
DVvGDq,I need the caffeine
42NboO,It tastes good
42NboO,I need the caffeine
dY2yPo,It tastes good
dY2yPo,I need the caffeine
GrBPJo,I need the caffeine
GrBPJo,It makes me go to the bathroom
zKQ6W1,It tastes good
zKQ6W1,I need the ritual
EPbOJN,It tastes good
EPbOJN,I need the caffeine
EPbOJN,I need the ritual
eBxXL0,It tastes good
eBxXL0,I need the caffeine
eBxXL0,I need the ritual
EPbO04,It tastes good
EPbO04,I need the caffeine
EPbO04,It makes me go to the bathroom
PABql5,I need the ritual
PABql5,It tastes good
PABql5,I need the caffeine
1r2aEp,It tastes good
1r2aEp,I need the caffeine
1r2aEp,I need the ritual
1r2aEp,It makes me go to the bathroom
1r2avQ,It tastes good
aBrMrq,I need the caffeine
aBrMrq,I need the ritual
aBrMrq,It tastes good
5dqAEM,It tastes good
5dqAEM,I need the caffeine
rlrZdl,I need the ritual
rlrZdl,It tastes good
aBrMGB,It tastes good
aBrMGB,I need the ritual
kYRP51,NULL
PABqX5,It tastes good
PABqX5,I need the caffeine
PABqX5,I need the ritual
ylqaop,It tastes good
ylqaop,I need the caffeine
5dqAeP,It tastes good
aBrMK9,It tastes good
aBrMEv,I need the caffeine
aBrMEv,It tastes good
MAdxOM,It tastes good
MAdxOM,I need the caffeine
MAdxOM,I need the ritual
PABqbd,It tastes good
ZdRBP0,It tastes good
ZdRBP0,I need the caffeine
g5NoJ1,NULL
VZ16bE,It tastes good
VZ16bE,I need the ritual
VZ16bE,I need the caffeine
VZ168g,It tastes good
VZ168g,I need the caffeine
VZ168g,I need the ritual
xdNWPy,It tastes good
xdNWPy,I need the caffeine
oAVjyx,It tastes good
oAVjyx,I need the ritual
ZdRBYz,I need the caffeine
6dQBOB,It tastes good
6dQBOB,I need the caffeine
QABQr7,It tastes good
QABQr7,I need the ritual
aBrM0v,It tastes good
aBrM0v,I need the ritual
bl4J62,It tastes good
bl4J62,I need the ritual
bl4J62,I need the caffeine
ZdRBRy,It tastes good
ZdRBRy,I need the ritual
ZdRBRy,I need the caffeine
ZdRBRy,It makes me go to the bathroom
DVvGJq,It tastes good
42Nb1b,It tastes good
42Nb1b,I need the caffeine
42Nb1b,I need the ritual
42Nb1b,It makes me go to the bathroom
qbElY2,It tastes good
qbElY2,Other
ZdRBZa,It tastes good
ZdRBZa,I need the caffeine
ZdRBZa,I need the ritual
OABNzg,It tastes good
OABNzg,I need the ritual
OABNzg,It makes me go to the bathroom
xdNW0o,I need the caffeine
xdNW0o,I need the ritual
xdNW0o,It tastes good
xdNWPo,It makes me go to the bathroom
kYRPZR,I need the caffeine
kYRPZR,It makes me go to the bathroom
kYRPZR,Other
J2k4D4,It tastes good
J2k4D4,I need the caffeine
9dJKo1,It tastes good
kYRPpd,It tastes good
kYRPpd,I need the caffeine
kYRPpd,I need the ritual
kYRPpd,It makes me go to the bathroom
BGbRD5,I need the caffeine
rlrZlR,It tastes good
AlbXqk,It tastes good
AlbXqk,I need the caffeine
rlrZKN,It tastes good
MAdxAA,I need the caffeine
AlbXWB,I need the caffeine
AlbXWB,It tastes good
MAdxYp,It tastes good
MAdxYp,I need the caffeine
MAdxYp,I need the ritual
oAVjKX,It tastes good
oAVjKX,It makes me go to the bathroom
rlrZ2M,It tastes good
rlrZ2M,I need the caffeine
rlrZ2M,I need the ritual
rlrZ2M,It makes me go to the bathroom
YZzAx6,It tastes good
bl4JY2,It tastes good
bl4JY2,I need the caffeine
bl4JY2,It makes me go to the bathroom
OABNdp,It tastes good
OABNdp,I need the caffeine
OABNdp,I need the ritual
oAVjBP,It tastes good
oAVjBP,I need the caffeine
WAp70N,It tastes good
LdM20v,It tastes good
LdM20v,I need the caffeine
lNlE46,It tastes good
lNlE46,I need the caffeine
lNlE46,It makes me go to the bathroom
DVvGbX,NULL
lNlE0W,It tastes good
KMBj08,It tastes good
KMBj08,I need the ritual
jB9VJ6,I need the ritual
YZzAVq,It tastes good
jB9Vz9,It tastes good
0EjWPy,It tastes good
0EjWPy,I need the ritual
42NbpB,It tastes good
42NbpB,I need the caffeine
42NbpB,I need the ritual
42NbGd,It tastes good
42NbGd,I need the caffeine
1r2aNO,It tastes good
1r2aNO,I need the caffeine
1r2aNO,I need the ritual
PABq2b,It tastes good
PABq2b,I need the caffeine
PABq2b,I need the ritual
NABZBQ,It tastes good
NABZLB,It tastes good
NABZLB,I need the ritual
lNlENv,It tastes good
WAp7Pj,I need the caffeine
WAp7Pj,It tastes good
rlrZqL,It tastes good
rlrZqL,I need the caffeine
rlrZqL,I need the ritual
kYRPxZ,I need the caffeine
kYRPxZ,It tastes good
24x6JL,It tastes good
24x6JL,I need the caffeine
AlbX9N,It tastes good
VZ16Zy,It tastes good
VZ16Zy,I need the caffeine
VZ16Zy,I need the ritual
9dJK44,It tastes good
YZzAzd,It tastes good
YZzAzd,I need the caffeine
YZzAzd,I need the ritual
RzB9gQ,It tastes good
RzB9gQ,I need the ritual
XeBbB4,I need the caffeine
XeBbB4,It tastes good
XeBbB4,I need the ritual
24x67A,I need the caffeine
24x67A,It tastes good
24x67A,I need the ritual
24x67A,It makes me go to the bathroom
zKQ6G8,Other
qbElE7,It tastes good
qbElE7,I need the ritual
qbElE7,I need the caffeine
PABqGd,It tastes good
qbElN8,I need the caffeine
qbElN8,I need the ritual
qbElN8,It makes me go to the bathroom
9dJKWV,It tastes good
9dJKWV,I need the ritual
9dJKWV,Other
rlrZgp,NULL
ylqa04,It tastes good
ylqa04,I need the caffeine
0EjWZ0,It tastes good
0EjWZ0,I need the caffeine
0EjWZ0,I need the ritual
0EjWZ0,It makes me go to the bathroom
lNlEyv,I need the caffeine
lNlEyv,It makes me go to the bathroom
g5Nok1,It tastes good
g5Nok1,I need the ritual
1r2a6L,It tastes good
1r2a6L,I need the caffeine
1r2a6L,It makes me go to the bathroom
g5NoNd,Other
LdM2qy,I need the caffeine
LdM2qy,It tastes good
DVvGYX,It tastes good
DVvGYX,I need the caffeine
DVvGYX,It makes me go to the bathroom
zKQ6OZ,NULL
bl4JE6,I need the ritual
xdNWLd,It tastes good
zKQ6gZ,I need the caffeine
zKQ6gZ,It tastes good
QABQkk,I need the caffeine
QABQkk,It tastes good
OABNL7,It tastes good
OABNL7,I need the caffeine
24x6ge,It tastes good
24x6ge,I need the caffeine
24x6ge,I need the ritual
NABZyp,I need the caffeine
NABZyp,It tastes good
jB9Vk6,Other
VZ16y6,It tastes good
VZ16y6,I need the ritual
VZ16y6,I need the caffeine
pLP24V,I need the caffeine
pLP24V,I need the ritual
pLP24V,It tastes good
6dQBM5,It tastes good
6dQBM5,I need the ritual
6dQBM5,I need the caffeine
24x6lA,It tastes good
24x6lA,I need the ritual
rlrZQo,It tastes good
rlrZQo,I need the ritual
42NbNO,It tastes good
42NbNO,I need the caffeine
42NbNO,I need the ritual
jB9VY1,It tastes good
RzB9kP,Other
24x67b,It tastes good
24x67b,I need the caffeine
24x67b,I need the ritual
YZzAZJ,I need the ritual
YZzAZJ,It tastes good
YZzAZJ,I need the caffeine
zKQ6Za,It tastes good
zKQ6Za,I need the caffeine
zKQ6Za,I need the ritual
zKQ6Za,It makes me go to the bathroom
g5NogM,It tastes good
g5NogM,I need the caffeine
g5NogM,I need the ritual
VZ16MJ,It tastes good
VZ16MJ,I need the caffeine
VZ16MJ,I need the ritual
pLP2Pb,It makes me go to the bathroom
pLP2Pb,It tastes good
LdM2NJ,It tastes good
LdM2NJ,I need the caffeine
bl4JOL,It tastes good
bl4JOL,I need the ritual
bl4Jy7,It tastes good
NABZv0,It tastes good
NABZv0,I need the caffeine
NABZv0,I need the ritual
42NbLk,It tastes good
42NbLk,Other
9dJKvp,It tastes good
9dJKvp,I need the ritual
6dQB4o,I need the ritual
6dQB4o,It tastes good
kYRPO6,It tastes good
kYRPO6,I need the caffeine
kYRPO6,It makes me go to the bathroom
ZdRBy5,It tastes good
ZdRBy5,I need the caffeine
oAVj01,It tastes good
AlbX8D,It tastes good
AlbX8D,I need the caffeine
VZ16Mv,It tastes good
pLP261,It tastes good
pLP261,I need the caffeine
pLP261,I need the ritual
vNx9Vg,It tastes good
vNx9Vg,I need the caffeine
vNx9K8,It tastes good
vNx9K8,I need the caffeine
vNx9K8,I need the ritual
qbElBG,It tastes good
qbElBG,I need the caffeine
qbElBG,I need the ritual
7d9kj6,It tastes good
7d9kj6,I need the caffeine
7d9kj6,I need the ritual
KMBjkK,It tastes good
KMBjkK,I need the caffeine
vNx9z8,NULL
zKQ6Ja,It tastes good
zKQ6Ja,I need the caffeine
zKQ6Ja,Other
AlbXOy,I need the caffeine
AlbXOy,It tastes good
PABqr0,It tastes good
PABqr0,It makes me go to the bathroom
dY2yXr,It makes me go to the bathroom
dY2yXr,I need the ritual
dY2yXr,I need the caffeine
dY2yXr,It tastes good
jB9VrQ,Other
GrBPq2,I need the caffeine
7d9k52,It tastes good
7d9k52,I need the caffeine
0EjW5A,It tastes good
0EjW5A,I need the caffeine
KMBjGK,It tastes good
KMBjGK,I need the caffeine
KMBjGK,It makes me go to the bathroom
vNx9gX,I need the caffeine
vNx9gX,I need the ritual
bl4J4o,It tastes good
bl4J4o,I need the caffeine
bl4J4o,I need the ritual
24x6Rb,I need the caffeine
24x6Rb,It tastes good
24x6Rb,It makes me go to the bathroom
24x6Rb,I need the ritual
dY2ygD,It tastes good
dY2ygD,I need the ritual
ylqar8,It tastes good
ylqar8,I need the caffeine
ylqar8,I need the ritual
ylqar8,It makes me go to the bathroom
DVvG9l,It tastes good
DVvG9l,I need the ritual
RzB92v,It tastes good
RzB92v,It makes me go to the bathroom
jB9V7x,It tastes good
jB9V7x,I need the caffeine
jB9V7x,I need the ritual
EPbO6L,It tastes good
EPbO6L,I need the caffeine
jB9VB4,It tastes good
jB9VB4,I need the caffeine
jB9VB4,I need the ritual
jB9VB4,It makes me go to the bathroom
xdNWv9,It tastes good
xdNWv9,I need the caffeine
xdNWv9,I need the ritual
5dqApP,I need the caffeine
5dqApP,I need the ritual
5dqApP,Other
LdM2k2,It tastes good
vNx9Lv,I need the caffeine
zKQ64k,It tastes good
zKQ64k,I need the ritual
zKQ64k,It makes me go to the bathroom
5dqAko,It tastes good
5dqAko,I need the caffeine
5dqAko,Other
pLP2zE,It tastes good
pLP2zE,I need the ritual
NABZQp,It tastes good
NABZQp,I need the caffeine
NABZQp,I need the ritual
lNlE5V,It tastes good
lNlE5V,I need the ritual
lNlE5V,I need the caffeine
VZ16Nl,It tastes good
VZ16Nl,I need the ritual
VZ16Nl,Other
0EjWyA,It tastes good
0EjWyA,I need the ritual
0EjWyA,I need the caffeine
EPbOel,It tastes good
EPbOel,I need the ritual
OABNKa,I need the ritual
OABNKa,It tastes good
8dplAA,It tastes good
8dplAA,I need the caffeine
oAVjpN,It tastes good
oAVjpN,I need the caffeine
oAVjpN,I need the ritual
1r2agg,It tastes good
1r2agg,I need the caffeine
1r2agg,I need the ritual
1r2agg,It makes me go to the bathroom
EPbOgA,It tastes good
EPbOgA,I need the caffeine
EPbOgA,I need the ritual
lNlEZX,It tastes good
lNlEZX,I need the caffeine
lNlEZX,I need the ritual
5dqAgN,It tastes good
5dqAgN,I need the ritual
RzB9z9,It tastes good
5dqADQ,It tastes good
5dqADQ,I need the caffeine
5dqADQ,I need the ritual
24x6ze,It tastes good
24x6ze,I need the caffeine
jB9V21,It tastes good
jB9V21,I need the caffeine
0EjWGP,It tastes good
0EjWGP,I need the caffeine
0EjWGP,I need the ritual
aBrMxB,I need the ritual
aBrMxB,It tastes good
KMBjAg,I need the ritual
KMBjAg,It tastes good
KMBjAg,I need the caffeine
AlbXGl,It tastes good
9dJKR1,It tastes good
9dJKR1,I need the caffeine
9dJKR1,I need the ritual
LdM2E1,It tastes good
LdM2E1,I need the ritual
LdM2E1,Other
6dQBzA,I need the caffeine
6dQBzA,It tastes good
dY2yKz,It tastes good
dY2yKz,I need the ritual
MAdxdX,It tastes good
MAdxdX,I need the caffeine
6dQByN,It tastes good
6dQByN,Other
dY2y1V,It tastes good
dY2y1V,I need the ritual
42NbAb,It tastes good
42NbAb,I need the caffeine
rlrZlN,It makes me go to the bathroom
rlrZlN,I need the caffeine
rlrZlN,I need the ritual
VZ16xN,I need the ritual
OABNdK,I need the caffeine
OABNdK,It tastes good
OABNdK,I need the ritual
OABNdK,It makes me go to the bathroom
VZ16oa,I need the caffeine
VZ16oa,It tastes good
VZ16oa,I need the ritual
zKQ6zR,It tastes good
zKQ6zR,I need the caffeine
NABZJQ,It tastes good
NABZJQ,I need the caffeine
lNlE8N,NULL
PABqqe,NULL
ylqa8X,It tastes good
ylqa8X,I need the ritual
KMBj2X,I need the caffeine
KMBj2X,It tastes good
KMBjbA,NULL
kYRP2R,NULL
jB9VRa,It tastes good
jB9VRa,I need the ritual
jB9VRa,I need the caffeine
aBrMLB,I need the caffeine
YZzAAJ,It tastes good
YZzAAJ,I need the caffeine
YZzAAJ,I need the ritual
VZ16Ra,NULL
DVvGGZ,NULL
GrBPVL,NULL
9dJK05,It tastes good
9dJK05,I need the ritual
9dJK05,I need the caffeine
9dJK05,It makes me go to the bathroom
24x6G9,It tastes good
24x6G9,I need the caffeine
rlrZQ2,It tastes good
rlrZQ2,I need the caffeine
YZzA1B,It tastes good
YZzA1B,I need the caffeine
xdNW7d,It tastes good
xdNW7d,I need the caffeine
ylqaBg,It tastes good
ylqaBg,I need the caffeine
jB9V84,It tastes good
jB9V84,I need the caffeine
vNx95D,It tastes good
vNx95D,I need the ritual
