submission_id,why_drink,why_drink_other
1r2oqO,It tastes good,NULL
1r2oqO,I need the caffeine,NULL
1r2oqO,I need the ritual,NULL
1r2oqO,It makes me go to the bathroom,NULL
42NbKr,It tastes good,It helps me center my focus and calm down.
42NbKr,I need the ritual,It helps me center my focus and calm down.
42NbKr,Other,It helps me center my focus and calm down.
24x6PD,I need the caffeine,NULL
24x6PD,It tastes good,NULL
24x6PD,I need the ritual,NULL
24x6PD,It makes me go to the bathroom,NULL
OABNlM,It tastes good,NULL
8dp47Y,It tastes good,NULL
8dp47Y,I need the ritual,NULL
8dp47Y,It makes me go to the bathroom,NULL
RzB9WQ,It tastes good,NULL
RzB9WQ,I need the caffeine,NULL
jB9VZ1,It tastes good,NULL
jB9VZ1,I need the ritual,NULL
jB9VZ1,I need the caffeine,NULL
jB9VZ1,It makes me go to the bathroom,NULL
oAVj2b,It tastes good,NULL
oAVj2b,I need the ritual,NULL
jB9VlQ,It tastes good,NULL
jB9VlQ,I need the caffeine,NULL
jB9VlQ,I need the ritual,NULL
GrBA2z,It tastes good,NULL
GrBA2z,I need the ritual,NULL
9dJKQ5,I need the caffeine,NULL
9dJKQ5,It tastes good,NULL
aBrMdX,It tastes good,NULL
EPbOWB,It tastes good,NULL
EPbOWB,I need the caffeine,NULL
EPbOWB,I need the ritual,NULL
OABNQk,It tastes good,NULL
dY2yEV,It tastes good,NULL
dY2yEV,I need the ritual,NULL
vNx9Yl,It tastes good,NULL
vNx9Yl,I need the ritual,NULL
dY2yWD,It tastes good,NULL
dY2yWD,I need the ritual,NULL
bl4J50,It tastes good,NULL
bl4J50,I need the caffeine,NULL
WAp7OL,It tastes good,NULL
WAp7OL,I need the ritual,NULL
zKQ6yk,It tastes good,NULL
zKQ6yk,I need the ritual,NULL
DVvGKE,I need the caffeine,NULL
MAdxRk,It tastes good,NULL
MAdxRk,I need the caffeine,NULL
YZzlN6,It tastes good,NULL
YZzlN6,I need the ritual,NULL
zKQ6Ng,I need the caffeine,NULL
zKQ6Ng,It tastes good,NULL
pLP2ey,It tastes good,NULL
pLP2ey,I need the caffeine,NULL
KMBjeD,It tastes good,NULL
KMBjeD,I need the caffeine,NULL
KMBjeD,It makes me go to the bathroom,NULL
KMBjzD,It tastes good,NULL
KMBjzD,I need the caffeine,NULL
5dqAKb,I need the caffeine,NULL
5dqAKb,It makes me go to the bathroom,NULL
5dqAKb,It tastes good,NULL
vNx9eg,It tastes good,NULL
vNx9eg,I need the caffeine,NULL
vNx9eg,It makes me go to the bathroom,NULL
aBrM4Z,It tastes good,NULL
aBrM4Z,I need the caffeine,NULL
EPb74L,It tastes good,NULL
EPb74L,I need the caffeine,NULL
EPb74L,I need the ritual,NULL
kYRPbd,It tastes good,NULL
kYRPbd,I need the ritual,NULL
PABq91,It tastes good,NULL
PABq91,I need the caffeine,NULL
RzB9oK,It tastes good,NULL
jB9Vb1,It tastes good,NULL
jB9Vb1,I need the caffeine,NULL
qbE12k,It tastes good,NULL
qbE12k,I need the caffeine,NULL
qbE12k,I need the ritual,NULL
J2k4dX,I need the caffeine,NULL
J2k4dX,It makes me go to the bathroom,NULL
J2k4dX,It tastes good,NULL
zKQ6DM,It tastes good,NULL
7d9kl6,It tastes good,NULL
7d9kl6,I need the caffeine,NULL
7d9kl6,I need the ritual,NULL
8dplQz,It tastes good,NULL
8dplQz,I need the caffeine,NULL
8dplQz,It makes me go to the bathroom,NULL
8dplQz,I need the ritual,NULL
QABQeY,Other,I enjoy going to a cafe and getting lattes as a treat
6dQB8o,It tastes good,NULL
6dQB8o,I need the caffeine,NULL
MAdxEk,It tastes good,NULL
MAdxEk,I need the caffeine,NULL
MAdxEk,I need the ritual,NULL
6dQB7J,It tastes good,NULL
9dJK9E,It tastes good,NULL
XeBb0L,It tastes good,NULL
XeBb0L,I need the ritual,NULL
XeBb0L,I need the caffeine,NULL
AlbX2y,It tastes good,NULL
AlbX2y,I need the ritual,NULL
QABQ5G,It tastes good,NULL
GrBPdk,It tastes good,NULL
GrBPdk,I need the caffeine,NULL
kYRPEo,It tastes good,NULL
kYRPEo,I need the ritual,NULL
VZ165y,It tastes good,NULL
VZ165y,I need the ritual,NULL
7d9kWR,I need the ritual,NULL
7d9kWR,I need the caffeine,NULL
7d9kWR,It tastes good,NULL
xdNWMd,It tastes good,NULL
xdNWMd,I need the caffeine,NULL
xdNWMd,I need the ritual,NULL
24x6jM,I need the caffeine,NULL
DVvGkl,It tastes good,NULL
DVvGkl,I need the ritual,NULL
7d9kx0,I need the caffeine,NULL
aBrMYb,It tastes good,NULL
XeBboP,It tastes good,NULL
XeBboP,I need the caffeine,NULL
XeBboP,I need the ritual,NULL
oAVj9N,It tastes good,NULL
oAVj9N,I need the caffeine,NULL
lNlEeo,It tastes good,NULL
lNlEeo,I need the caffeine,NULL
lNlEeo,I need the ritual,NULL
LdM2zJ,It tastes good,NULL
LdM2zJ,I need the ritual,NULL
YZzARv,I need the ritual,NULL
YZzARv,It tastes good,NULL
bl4Je6,I need the caffeine,NULL
bl4Je6,It tastes good,NULL
lNlEOo,It tastes good,NULL
lNlEOo,I need the caffeine,NULL
rlrZDX,It tastes good,It goes well with breakfast
rlrZDX,Other,It goes well with breakfast
g5NoGD,It tastes good,NULL
vNx9Dg,NULL,NULL
dY2yar,It tastes good,NULL
PABqj0,It tastes good,NULL
PABqj0,I need the caffeine,NULL
PABqj0,I need the ritual,NULL
42Nb7r,It tastes good,NULL
42Nb7r,I need the caffeine,NULL
VZ16zM,It tastes good,For the metabolic and other salubrious benefits.
VZ16zM,I need the caffeine,For the metabolic and other salubrious benefits.
VZ16zM,It makes me go to the bathroom,For the metabolic and other salubrious benefits.
VZ16zM,Other,For the metabolic and other salubrious benefits.
8dplzr,It tastes good,NULL
8dplzr,I need the ritual,NULL
g5N6RK,It tastes good,NULL
g5N6RK,I need the caffeine,NULL
EPbO52,It tastes good,NULL
g5NoqP,It tastes good,NULL
g5NoqP,I need the ritual,NULL
g5NoqP,I need the caffeine,NULL
KMBj1X,I need the caffeine,NULL
jB9VQJ,It tastes good,NULL
jB9VQJ,I need the ritual,NULL
24xGMA,It makes me go to the bathroom,NULL
6dQBLN,It tastes good,NULL
xdNWav,It tastes good,NULL
xdNWav,I need the caffeine,NULL
ylqaYX,It tastes good,NULL
KMBjVX,It tastes good,NULL
KMBjVX,I need the caffeine,NULL
8dplKP,It tastes good,NULL
oAVjb5,I need the caffeine,NULL
oAVjb5,It tastes good,NULL
rlrZao,It tastes good,NULL
EPbOQr,It tastes good,NULL
EPbOQr,I need the caffeine,NULL
OABN1k,It tastes good,NULL
OABN1k,I need the ritual,NULL
OABN1k,I need the caffeine,NULL
WAp75v,It tastes good,NULL
QABQVX,It tastes good,NULL
QABQVX,I need the caffeine,NULL
QABQVX,I need the ritual,NULL
OABMOp,It tastes good,NULL
OABMOp,I need the caffeine,NULL
OABMOp,I need the ritual,NULL
VZ1ORl,I need the caffeine,NULL
VZ1ORl,I need the ritual,NULL
oAVj65,It tastes good,NULL
oAVj65,I need the caffeine,NULL
oAVj65,It makes me go to the bathroom,NULL
YZzlE0,It tastes good,NULL
YZzlE0,I need the ritual,NULL
aBrMQW,NULL,NULL
rlrZA2,It tastes good,NULL
rlrZA2,I need the ritual,NULL
ylqa28,It tastes good,NULL
ylqa28,I need the ritual,NULL
OABNQM,It tastes good,NULL
OABNQM,It makes me go to the bathroom,NULL
6dQBjA,I need the ritual,NULL
6dQBjA,I need the caffeine,NULL
BGbRxR,It tastes good,NULL
BGbRxR,I need the ritual,NULL
xdNWDd,It tastes good,NULL
xdNWDd,I need the ritual,NULL
pLPplE,It tastes good,NULL
eBxXZJ,It tastes good,NULL
eBxXZJ,I need the caffeine,NULL
eBxXZJ,I need the ritual,NULL
BGbR7R,I need the caffeine,NULL
BGbR7R,I need the ritual,NULL
BGbR7R,It tastes good,NULL
EPbOxB,It tastes good,NULL
EPbOxB,I need the caffeine,NULL
EPbOxB,I need the ritual,NULL
qbElA9,It tastes good,NULL
qbElA9,I need the caffeine,NULL
qbElA9,I need the ritual,NULL
0EjW6B,It tastes good,NULL
xdNWx9,It tastes good,NULL
xdNWx9,I need the caffeine,NULL
PABJad,It tastes good,NULL
BGbRpe,It tastes good,NULL
BGbRpe,I need the caffeine,NULL
BGbRpe,I need the ritual,NULL
BGbRpe,It makes me go to the bathroom,NULL
WAp7Ee,It tastes good,NULL
WAp7Ee,I need the caffeine,NULL
WAp7Ee,I need the ritual,NULL
DVvGdN,It tastes good,NULL
DVvGdN,I need the ritual,NULL
EPbOqA,It tastes good,NULL
EPbOqA,I need the caffeine,NULL
42NbXo,Other,Antidepressant
qbElDO,It makes me go to the bathroom,NULL
qbElDO,I need the caffeine,NULL
qbElDO,I need the ritual,NULL
qbElDO,It tastes good,NULL
kYRBDj,It tastes good,NULL
kYRBDj,I need the ritual,NULL
kYRBDj,It makes me go to the bathroom,NULL
lNlkJp,I need the caffeine,NULL
lNlkJp,It tastes good,NULL
24x68b,I need the caffeine,NULL
VZ16j6,Other,It’s a fun time with friends
1r2aA4,It tastes good,NULL
1r2aA4,I need the ritual,NULL
1r2aA4,I need the caffeine,NULL
xdNWa5,I need the caffeine,NULL
xdNWa5,It tastes good,NULL
xdNWa5,I need the ritual,NULL
xdNWa5,It makes me go to the bathroom,NULL
8dplNk,It tastes good,NULL
8dplNk,I need the caffeine,NULL
8dplNk,I need the ritual,NULL
8dplNk,It makes me go to the bathroom,NULL
BGbRXK,It tastes good,NULL
BGbRXK,I need the ritual,NULL
BGbRXK,I need the caffeine,NULL
BGbRXK,It makes me go to the bathroom,NULL
J2k4AK,It tastes good,NULL
J2k4AK,I need the caffeine,NULL
NABZWj,It tastes good,NULL
NABZWj,I need the caffeine,NULL
NABZWj,I need the ritual,NULL
1r2a91,It tastes good,NULL
1r2a91,I need the caffeine,NULL
1r2a91,I need the ritual,NULL
42NbB5,It tastes good,I genuinely enjoy the process of brewing coffee
42NbB5,I need the caffeine,I genuinely enjoy the process of brewing coffee
42NbB5,It makes me go to the bathroom,I genuinely enjoy the process of brewing coffee
42NbB5,I need the ritual,I genuinely enjoy the process of brewing coffee
42NbB5,Other,I genuinely enjoy the process of brewing coffee
aBrM5Z,It tastes good,NULL
aBrM5Z,I need the ritual,NULL
0EjRN0,It tastes good,NULL
oAVjDN,I need the caffeine,NULL
oAVjDN,It tastes good,NULL
pLP2dP,It tastes good,NULL
pLP2dP,I need the caffeine,NULL
pLP2dP,I need the ritual,NULL
VZ16Qj,I need the caffeine,NULL
VZ16Qj,I need the ritual,NULL
PABJa0,It tastes good,NULL
PABJa0,I need the ritual,NULL
g5N6yK,It tastes good,NULL
g5N6yK,I need the caffeine,NULL
NABZl0,I need the ritual,NULL
NABZl0,It tastes good,NULL
AlbXve,It tastes good,NULL
AlbXve,I need the caffeine,NULL
AlbXve,I need the ritual,NULL
GrBP6O,It tastes good,NULL
NABZoO,It tastes good,NULL
NABZoO,I need the caffeine,NULL
KMBj5g,NULL,NULL
lNlErN,It tastes good,NULL
lNlErN,I need the ritual,NULL
lNlErN,It makes me go to the bathroom,NULL
42NbxA,It tastes good,NULL
42NbxA,I need the caffeine,NULL
42NbxA,I need the ritual,NULL
OABN7a,Other,To fit in and sometimes as a change  (I'm an extreme bitter taster and find all coffee to be horribly bitter)
DVvGBE,It tastes good,NULL
DVvGBE,I need the caffeine,NULL
LdMLRO,It tastes good,NULL
LdMLRO,I need the caffeine,NULL
6dQBeN,It tastes good,NULL
6dQBeN,I need the caffeine,NULL
6dQBeN,I need the ritual,NULL
5dqPWP,I need the ritual,NULL
ZdRBEV,I need the caffeine,NULL
ZdRBEV,It tastes good,NULL
ZdRBEV,I need the ritual,NULL
8dploo,NULL,NULL
0EjW7A,I need the caffeine,NULL
0EjW7A,It tastes good,NULL
0EjW7A,I need the ritual,NULL
0EjW7A,It makes me go to the bathroom,NULL
0EjWOB,It tastes good,NULL
0EjWOB,I need the caffeine,NULL
xdNWJd,I need the ritual,NULL
xdNWJd,It tastes good,NULL
xdNWJd,I need the caffeine,NULL
dY2yNV,It tastes good,NULL
dY2yNV,I need the caffeine,NULL
dY2yNV,I need the ritual,NULL
dY2yNV,It makes me go to the bathroom,NULL
0EjR2Q,Other,I trying to get into coffee and better my palette
qbEla5,It tastes good,NULL
qbEla5,I need the caffeine,NULL
YZzAaW,It tastes good,NULL
AlbXlz,NULL,NULL
OABNAg,NULL,NULL
NABZVl,NULL,NULL
0EjWj6,NULL,NULL
24x649,It tastes good,NULL
24x649,I need the caffeine,NULL
dY2yYK,It tastes good,NULL
dY2yYK,I need the caffeine,NULL
dY2yYK,It makes me go to the bathroom,NULL
0EjWLN,It tastes good,NULL
DVvGNZ,It tastes good,NULL
MAdx5M,I need the ritual,NULL
MAdx5M,I need the caffeine,NULL
MAdx5M,It tastes good,NULL
zKQ6eR,It tastes good,NULL
zKQ6eR,I need the caffeine,NULL
zKQ6eR,I need the ritual,NULL
NABZ0l,I need the ritual,NULL
NABZ0l,I need the caffeine,NULL
NABZ0l,It tastes good,NULL
vNx920,I need the caffeine,NULL
RzB9zj,It tastes good,NULL
RzB9zj,I need the ritual,NULL
RzB9zj,I need the caffeine,NULL
EPbOJX,NULL,NULL
oAVjvM,NULL,NULL
9dJK1Q,It tastes good,NULL
EPbOPr,NULL,NULL
J2k42R,I need the caffeine,NULL
ylqaq4,It tastes good,NULL
ylqaq4,I need the ritual,NULL
8dplpx,It tastes good,NULL
8dplpx,I need the caffeine,NULL
rlrZLl,It tastes good,NULL
rlrZLl,I need the ritual,NULL
eBxX20,It tastes good,NULL
eBxX20,I need the ritual,NULL
DVvGDq,I need the ritual,NULL
DVvGDq,It tastes good,NULL
DVvGDq,I need the caffeine,NULL
42NboO,It tastes good,NULL
42NboO,I need the caffeine,NULL
dY2yPo,It tastes good,NULL
dY2yPo,I need the caffeine,NULL
GrBPJo,I need the caffeine,NULL
GrBPJo,It makes me go to the bathroom,NULL
zKQ6W1,It tastes good,NULL
zKQ6W1,I need the ritual,NULL
EPbOJN,It tastes good,NULL
EPbOJN,I need the caffeine,NULL
EPbOJN,I need the ritual,NULL
eBxXL0,It tastes good,NULL
eBxXL0,I need the caffeine,NULL
eBxXL0,I need the ritual,NULL
EPbO04,It tastes good,NULL
EPbO04,I need the caffeine,NULL
EPbO04,It makes me go to the bathroom,NULL
PABql5,I need the ritual,NULL
PABql5,It tastes good,NULL
PABql5,I need the caffeine,NULL
1r2aEp,It tastes good,NULL
1r2aEp,I need the caffeine,NULL
1r2aEp,I need the ritual,NULL
1r2aEp,It makes me go to the bathroom,NULL
1r2avQ,It tastes good,NULL
aBrMrq,I need the caffeine,NULL
aBrMrq,I need the ritual,NULL
aBrMrq,It tastes good,NULL
5dqAEM,It tastes good,NULL
5dqAEM,I need the caffeine,NULL
rlrZdl,I need the ritual,NULL
rlrZdl,It tastes good,NULL
aBrMGB,It tastes good,NULL
aBrMGB,I need the ritual,NULL
kYRP51,NULL,NULL
PABqX5,It tastes good,NULL
PABqX5,I need the caffeine,NULL
PABqX5,I need the ritual,NULL
ylqaop,It tastes good,NULL
ylqaop,I need the caffeine,NULL
5dqAeP,It tastes good,NULL
aBrMK9,It tastes good,NULL
aBrMEv,I need the caffeine,NULL
aBrMEv,It tastes good,NULL
MAdxOM,It tastes good,NULL
MAdxOM,I need the caffeine,NULL
MAdxOM,I need the ritual,NULL
PABqbd,It tastes good,NULL
ZdRBP0,It tastes good,NULL
ZdRBP0,I need the caffeine,NULL
g5NoJ1,NULL,NULL
VZ16bE,It tastes good,NULL
VZ16bE,I need the ritual,NULL
VZ16bE,I need the caffeine,NULL
VZ168g,It tastes good,NULL
VZ168g,I need the caffeine,NULL
VZ168g,I need the ritual,NULL
xdNWPy,It tastes good,NULL
xdNWPy,I need the caffeine,NULL
oAVjyx,It tastes good,NULL
oAVjyx,I need the ritual,NULL
ZdRBYz,I need the caffeine,NULL
6dQBOB,It tastes good,NULL
6dQBOB,I need the caffeine,NULL
QABQr7,It tastes good,NULL
QABQr7,I need the ritual,NULL
aBrM0v,It tastes good,NULL
aBrM0v,I need the ritual,NULL
bl4J62,It tastes good,NULL
bl4J62,I need the ritual,NULL
bl4J62,I need the caffeine,NULL
ZdRBRy,It tastes good,NULL
ZdRBRy,I need the ritual,NULL
ZdRBRy,I need the caffeine,NULL
ZdRBRy,It makes me go to the bathroom,NULL
DVvGJq,It tastes good,NULL
42Nb1b,It tastes good,NULL
42Nb1b,I need the caffeine,NULL
42Nb1b,I need the ritual,NULL
42Nb1b,It makes me go to the bathroom,NULL
qbElY2,It tastes good,My wife enjoys it and so I’ve fallen into the habit
qbElY2,Other,My wife enjoys it and so I’ve fallen into the habit
ZdRBZa,It tastes good,NULL
ZdRBZa,I need the caffeine,NULL
ZdRBZa,I need the ritual,NULL
OABNzg,It tastes good,NULL
OABNzg,I need the ritual,NULL
OABNzg,It makes me go to the bathroom,NULL
xdNW0o,I need the caffeine,NULL
xdNW0o,I need the ritual,NULL
xdNW0o,It tastes good,NULL
xdNWPo,It makes me go to the bathroom,NULL
kYRPZR,I need the caffeine,Routine (non ritual)
kYRPZR,It makes me go to the bathroom,Routine (non ritual)
kYRPZR,Other,Routine (non ritual)
J2k4D4,It tastes good,NULL
J2k4D4,I need the caffeine,NULL
9dJKo1,It tastes good,NULL
kYRPpd,It tastes good,NULL
kYRPpd,I need the caffeine,NULL
kYRPpd,I need the ritual,NULL
kYRPpd,It makes me go to the bathroom,NULL
BGbRD5,I need the caffeine,NULL
rlrZlR,It tastes good,NULL
AlbXqk,It tastes good,NULL
AlbXqk,I need the caffeine,NULL
rlrZKN,It tastes good,NULL
MAdxAA,I need the caffeine,NULL
AlbXWB,I need the caffeine,NULL
AlbXWB,It tastes good,NULL
MAdxYp,It tastes good,NULL
MAdxYp,I need the caffeine,NULL
MAdxYp,I need the ritual,NULL
oAVjKX,It tastes good,NULL
oAVjKX,It makes me go to the bathroom,NULL
rlrZ2M,It tastes good,NULL
rlrZ2M,I need the caffeine,NULL
rlrZ2M,I need the ritual,NULL
rlrZ2M,It makes me go to the bathroom,NULL
YZzAx6,It tastes good,NULL
bl4JY2,It tastes good,NULL
bl4JY2,I need the caffeine,NULL
bl4JY2,It makes me go to the bathroom,NULL
OABNdp,It tastes good,NULL
OABNdp,I need the caffeine,NULL
OABNdp,I need the ritual,NULL
oAVjBP,It tastes good,NULL
oAVjBP,I need the caffeine,NULL
WAp70N,It tastes good,NULL
LdM20v,It tastes good,NULL
LdM20v,I need the caffeine,NULL
lNlE46,It tastes good,NULL
lNlE46,I need the caffeine,NULL
lNlE46,It makes me go to the bathroom,NULL
DVvGbX,NULL,NULL
lNlE0W,It tastes good,NULL
KMBj08,It tastes good,NULL
KMBj08,I need the ritual,NULL
jB9VJ6,I need the ritual,NULL
YZzAVq,It tastes good,NULL
jB9Vz9,It tastes good,NULL
0EjWPy,It tastes good,NULL
0EjWPy,I need the ritual,NULL
42NbpB,It tastes good,NULL
42NbpB,I need the caffeine,NULL
42NbpB,I need the ritual,NULL
42NbGd,It tastes good,NULL
42NbGd,I need the caffeine,NULL
1r2aNO,It tastes good,NULL
1r2aNO,I need the caffeine,NULL
1r2aNO,I need the ritual,NULL
PABq2b,It tastes good,NULL
PABq2b,I need the caffeine,NULL
PABq2b,I need the ritual,NULL
NABZBQ,It tastes good,NULL
NABZLB,It tastes good,NULL
NABZLB,I need the ritual,NULL
lNlENv,It tastes good,NULL
WAp7Pj,I need the caffeine,NULL
WAp7Pj,It tastes good,NULL
rlrZqL,It tastes good,NULL
rlrZqL,I need the caffeine,NULL
rlrZqL,I need the ritual,NULL
kYRPxZ,I need the caffeine,NULL
kYRPxZ,It tastes good,NULL
24x6JL,It tastes good,NULL
24x6JL,I need the caffeine,NULL
AlbX9N,It tastes good,NULL
VZ16Zy,It tastes good,NULL
VZ16Zy,I need the caffeine,NULL
VZ16Zy,I need the ritual,NULL
9dJK44,It tastes good,NULL
YZzAzd,It tastes good,NULL
YZzAzd,I need the caffeine,NULL
YZzAzd,I need the ritual,NULL
RzB9gQ,It tastes good,NULL
RzB9gQ,I need the ritual,NULL
XeBbB4,I need the caffeine,NULL
XeBbB4,It tastes good,NULL
XeBbB4,I need the ritual,NULL
24x67A,I need the caffeine,NULL
24x67A,It tastes good,NULL
24x67A,I need the ritual,NULL
24x67A,It makes me go to the bathroom,NULL
zKQ6G8,Other,Suppress hunger in the morning
qbElE7,It tastes good,NULL
qbElE7,I need the ritual,NULL
qbElE7,I need the caffeine,NULL
PABqGd,It tastes good,NULL
qbElN8,I need the caffeine,NULL
qbElN8,I need the ritual,NULL
qbElN8,It makes me go to the bathroom,NULL
9dJKWV,It tastes good,It's an enjoyable hobby
9dJKWV,I need the ritual,It's an enjoyable hobby
9dJKWV,Other,It's an enjoyable hobby
rlrZgp,NULL,NULL
ylqa04,It tastes good,NULL
ylqa04,I need the caffeine,NULL
0EjWZ0,It tastes good,NULL
0EjWZ0,I need the caffeine,NULL
0EjWZ0,I need the ritual,NULL
0EjWZ0,It makes me go to the bathroom,NULL
lNlEyv,I need the caffeine,NULL
lNlEyv,It makes me go to the bathroom,NULL
g5Nok1,It tastes good,NULL
g5Nok1,I need the ritual,NULL
1r2a6L,It tastes good,NULL
1r2a6L,I need the caffeine,NULL
1r2a6L,It makes me go to the bathroom,NULL
g5NoNd,Other,More of a tea drinker
g5NoNd,Other,my husband makes me try coffee every now and then
LdM2qy,I need the caffeine,NULL
LdM2qy,It tastes good,NULL
DVvGYX,It tastes good,NULL
DVvGYX,I need the caffeine,NULL
DVvGYX,It makes me go to the bathroom,NULL
zKQ6OZ,NULL,NULL
bl4JE6,I need the ritual,NULL
xdNWLd,It tastes good,NULL
zKQ6gZ,I need the caffeine,NULL
zKQ6gZ,It tastes good,NULL
QABQkk,I need the caffeine,NULL
QABQkk,It tastes good,NULL
OABNL7,It tastes good,NULL
OABNL7,I need the caffeine,NULL
24x6ge,It tastes good,NULL
24x6ge,I need the caffeine,NULL
24x6ge,I need the ritual,NULL
NABZyp,I need the caffeine,NULL
NABZyp,It tastes good,NULL
jB9Vk6,Other,i don't
VZ16y6,It tastes good,NULL
VZ16y6,I need the ritual,NULL
VZ16y6,I need the caffeine,NULL
pLP24V,I need the caffeine,NULL
pLP24V,I need the ritual,NULL
pLP24V,It tastes good,NULL
6dQBM5,It tastes good,NULL
6dQBM5,I need the ritual,NULL
6dQBM5,I need the caffeine,NULL
24x6lA,It tastes good,NULL
24x6lA,I need the ritual,NULL
rlrZQo,It tastes good,NULL
rlrZQo,I need the ritual,NULL
42NbNO,It tastes good,NULL
42NbNO,I need the caffeine,NULL
42NbNO,I need the ritual,NULL
jB9VY1,It tastes good,NULL
RzB9kP,Other,NULL
24x67b,It tastes good,NULL
24x67b,I need the caffeine,NULL
24x67b,I need the ritual,NULL
YZzAZJ,I need the ritual,NULL
YZzAZJ,It tastes good,NULL
YZzAZJ,I need the caffeine,NULL
zKQ6Za,It tastes good,NULL
zKQ6Za,I need the caffeine,NULL
zKQ6Za,I need the ritual,NULL
zKQ6Za,It makes me go to the bathroom,NULL
g5NogM,It tastes good,NULL
g5NogM,I need the caffeine,NULL
g5NogM,I need the ritual,NULL
VZ16MJ,It tastes good,NULL
VZ16MJ,I need the caffeine,NULL
VZ16MJ,I need the ritual,NULL
pLP2Pb,It makes me go to the bathroom,NULL
pLP2Pb,It tastes good,NULL
LdM2NJ,It tastes good,NULL
LdM2NJ,I need the caffeine,NULL
bl4JOL,It tastes good,NULL
bl4JOL,I need the ritual,NULL
bl4Jy7,It tastes good,NULL
NABZv0,It tastes good,NULL
NABZv0,I need the caffeine,NULL
NABZv0,I need the ritual,NULL
42NbLk,It tastes good,My partner makes it for me
42NbLk,Other,My partner makes it for me
9dJKvp,It tastes good,NULL
9dJKvp,I need the ritual,NULL
6dQB4o,I need the ritual,NULL
6dQB4o,It tastes good,NULL
kYRPO6,It tastes good,NULL
kYRPO6,I need the caffeine,NULL
kYRPO6,It makes me go to the bathroom,NULL
ZdRBy5,It tastes good,NULL
ZdRBy5,I need the caffeine,NULL
oAVj01,It tastes good,NULL
AlbX8D,It tastes good,NULL
AlbX8D,I need the caffeine,NULL
VZ16Mv,It tastes good,NULL
pLP261,It tastes good,NULL
pLP261,I need the caffeine,NULL
pLP261,I need the ritual,NULL
vNx9Vg,It tastes good,NULL
vNx9Vg,I need the caffeine,NULL
vNx9K8,It tastes good,NULL
vNx9K8,I need the caffeine,NULL
vNx9K8,I need the ritual,NULL
qbElBG,It tastes good,NULL
qbElBG,I need the caffeine,NULL
qbElBG,I need the ritual,NULL
7d9kj6,It tastes good,NULL
7d9kj6,I need the caffeine,NULL
7d9kj6,I need the ritual,NULL
KMBjkK,It tastes good,NULL
KMBjkK,I need the caffeine,NULL
vNx9z8,NULL,NULL
zKQ6Ja,It tastes good,I'm Cuban-American. It's in my DNA.
zKQ6Ja,I need the caffeine,I'm Cuban-American. It's in my DNA.
zKQ6Ja,Other,I'm Cuban-American. It's in my DNA.
