submission_id,why_drink
zK0a8M,
0EbpWj,"It tastes good, I need the ritual"
yl0W8X,"It tastes good, I need the caffeine"
PA2aJe,I need the ritual
5dly0Z,"I need the caffeine, It tastes good"
VZ9kRv,I need the caffeine
ZdGpqy,It tastes good
rl0zKv,"I need the caffeine, I need the ritual"
24bM69,"It tastes good, I need the caffeine, I need the ritual"
24bMXM,It tastes good
ZdGpAe,
24bMBM,"It tastes good, I need the caffeine, I need the ritual"
24bMKD,"It tastes good, I need the caffeine"
eBNdrx,"It tastes good, I need the caffeine, I need the ritual, Other"
5dlyld,It tastes good
6d1XAe,
rl0XqM,"It tastes good, I need the ritual"
Al6V2y,"It tastes good, I need the caffeine, I need the ritual"
0EbpQP,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
ZdG06a,"It tastes good, I need the ritual, I need the caffeine"
EPB2aL,"It tastes good, I need the ritual"
bl2BVe,"I need the ritual, It tastes good, I need the caffeine"
XeRVlO,"It tastes good, I need the caffeine, I need the ritual"
OAjpDK,
KMP7lD,
RzZXGp,"It tastes good, I need the caffeine, I need the ritual"
dYZLxV,"I need the caffeine, It tastes good, I need the ritual"
NA4KXN,"It tastes good, I need the ritual"
5dl6vZ,
kY0DK1,
LdEAbJ,"It tastes good, I need the caffeine"
jB0dQ1,"It tastes good, I need the caffeine, I need the ritual"
24bqre,It tastes good
LdEAEv,"It tastes good, I need the caffeine"
jB0d5a,
EPBjLB,"I need the caffeine, It tastes good"
xd0kZv,"It tastes good, I need the caffeine, Other"
421WvY,"It tastes good, I need the ritual"
J2VaJR,It tastes good
xd0kly,"It tastes good, I need the caffeine"
aBjb9E,"I need the ritual, It tastes good, I need the caffeine, Other"
24bqRp,It tastes good
RzZXbd,It tastes good
dYZLJV,"It tastes good, I need the ritual"
ZdG4ya,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine"
RzZX9K,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
24bqlL,"It tastes good, I need the caffeine, I need the ritual"
BGLOW1,"It tastes good, I need the ritual"
421W6r,"It tastes good, I need the ritual"
OA81Q7,
kY0D2o,It tastes good
qbYx9g,It tastes good
WAl9Oj,
XeOlxj,"It tastes good, I need the caffeine"
pL0jMZ,"It tastes good, I need the ritual, I need the caffeine"
Rz8KDl,It tastes good
AlWPBB,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
blNVVL,"It tastes good, I need the caffeine, I need the ritual"
xd9xaJ,"It tastes good, I need the caffeine, I need the ritual"
5dEKdb,"I need the ritual, It makes me go to the bathroom, It tastes good, I need the caffeine"
MA8KaY,"It tastes good, I need the caffeine, I need the ritual"
WAeGGN,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
9d2GlK,It tastes good
24O8PA,"It tastes good, I need the caffeine"
zKWXbR,
jBGDW1,It tastes good
VZoE4y,"It tastes good, I need the caffeine"
XeRVRg,It tastes good
yleZ08,It tastes good
VZoEby,"It tastes good, I need the caffeine, I need the ritual"
g5WjNP,It tastes good
Rz8KZK,"It tastes good, I need the caffeine"
Ld51Vj,"It tastes good, I need the caffeine"
QA82OG,It tastes good
vNqjz0,"It tastes good, I need the caffeine"
vNqj6d,
J28KbJ,"I need the ritual, It tastes good, I need the caffeine"
kYOaKo,"It tastes good, I need the caffeine, I need the ritual"
blNVJE,"I need the ritual, I need the caffeine, It tastes good"
1rGP7O,It tastes good
OA81vM,"It tastes good, I need the caffeine, It makes me go to the bathroom"
OA81RM,"I need the caffeine, It tastes good, It makes me go to the bathroom, I need the ritual"
YZVD76,"I need the caffeine, It tastes good"
OA81MA,"It tastes good, I need the ritual"
PA8jVx,"I need the caffeine, It tastes good"
zKWXB8,
MA8K0E,"It tastes good, I need the caffeine, I need the ritual"
qbjZNG,"It tastes good, I need the caffeine, I need the ritual"
42PXe5,"It tastes good, I need the caffeine"
8djo9k,"I need the caffeine, It makes me go to the bathroom, It tastes good"
xd9x9d,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
zKWXVZ,"It tastes good, I need the caffeine"
6dr82B,"It tastes good, I need the ritual"
OA8Dag,"It tastes good, I need the caffeine"
5dEBbE,"I need the caffeine, I need the ritual"
QA8KBk,
oAlbEx,
42PXVo,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
eB9qre,"It tastes good, I need the ritual"
eB9qxo,
dYQWYA,"It tastes good, I need the caffeine, I need the ritual"
g5WD9l,"It tastes good, I need the ritual, I need the caffeine"
Ld51Zj,"I need the caffeine, I need the ritual, It makes me go to the bathroom, It tastes good"
NA8pBb,
42P41o,"It tastes good, I need the caffeine"
AlW7Qe,
OA8DVY,
PA8dEQ,"It tastes good, I need the caffeine, I need the ritual"
VZoLb6,Other
aBZQA2,"It tastes good, I need the ritual"
OA8Dka,"I need the caffeine, It tastes good"
g5WDkJ,"It tastes good, It makes me go to the bathroom, I need the ritual"
oAlb5N,"It tastes good, I need the ritual, I need the caffeine"
8dj16r,"It tastes good, I need the ritual"
QA8KkY,"It tastes good, I need the caffeine, I need the ritual"
rl2jYo,"It tastes good, I need the ritual"
EP8kYr,I need the ritual
ylePpg,It tastes good
GrYx7e,"It tastes good, I need the caffeine"
8dj1jk,"It tastes good, I need the ritual"
6dr8pN,"It tastes good, I need the caffeine, I need the ritual"
PA8dLV,"It tastes good, I need the caffeine"
DV04PZ,"It tastes good, It makes me go to the bathroom"
9d2qaV,"I need the caffeine, It tastes good"
PA8jy5,"I need the caffeine, I need the ritual, It tastes good"
XeOxkY,It tastes good
AlW7kW,"It tastes good, I need the caffeine"
g5WDB1,"I need the ritual, I need the caffeine, It tastes good"
VZoLrE,"I need the caffeine, It tastes good"
QA8Kgl,"It tastes good, I need the caffeine"
YZVjaW,"It tastes good, I need the caffeine, I need the ritual"
24OEMb,It tastes good
Rz8GXv,"I need the caffeine, It tastes good"
vNqjL4,"I need the ritual, I need the caffeine"
zKWxaE,"It tastes good, I need the ritual, Other"
aBZQ8y,Other
NA8q7O,"It tastes good, It makes me go to the bathroom"
eB955Q,"It tastes good, I need the caffeine, Other"
dYQb6K,"It tastes good, I need the caffeine"
aBZNLW,"It tastes good, I need the ritual"
jBGe9E,"It tastes good, I need the caffeine, I need the ritual"
rl2y5l,It tastes good
KM8plV,"It tastes good, I need the caffeine, I need the ritual"
ZdP9R0,I need the caffeine
rl2DLl,"It tastes good, I need the caffeine"
aBZOZ9,"It tastes good, I need the caffeine, I need the ritual"
pL4eJZ,It tastes good
42Pazo,It tastes good
9d2N4K,"It tastes good, I need the caffeine"
XeO52V,"I need the caffeine, It tastes good, I need the ritual"
EP8qA2,It tastes good
EP8zro,It tastes good
AlWPgo,"It tastes good, I need the caffeine, I need the ritual"
AlWrjN,"It tastes good, I need the ritual"
aBZOvy,"It tastes good, I need the ritual"
xd9xzr,It tastes good
VZopvE,"It tastes good, I need the caffeine, I need the ritual"
eB9ZWo,Other
24Ojye,"I need the caffeine, It tastes good"
8djNDz,"It tastes good, I need the caffeine, It makes me go to the bathroom"
eB95oJ,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
J281Po,
Rz8Wyj,"It tastes good, I need the ritual"
PA8RQB,"I need the caffeine, I need the ritual, It tastes good"
blN5jL,"I need the ritual, It tastes good"
5dEXJ6,"It tastes good, I need the caffeine"
xd9x8J,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
vNqX5D,"It tastes good, I need the ritual, I need the caffeine"
XeO56Y,"It tastes good, It makes me go to the bathroom"
xd9Vbv,I need the caffeine
pL4eYB,It tastes good
NA8qGQ,"It tastes good, I need the caffeine"
0EoV9y,It tastes good
J281Nd,I need the caffeine
DV0q8R,"I need the caffeine, It tastes good, I need the ritual"
QA8oy1,"I need the caffeine, It tastes good, I need the ritual"
6drDoB,"It tastes good, I need the ritual"
VZopRa,It tastes good
aBZ95W,It tastes good
9d2GA1,"It tastes good, I need the caffeine, I need the ritual"
GrY6x2,It tastes good
g5WaaK,It tastes good
BG8EjA,"It tastes good, I need the caffeine"
aBZ9GX,"It tastes good, I need the caffeine"
aBZOMB,"I need the caffeine, I need the ritual, It tastes good, It makes me go to the bathroom"
AlWzdy,
jBGZ74,"It tastes good, I need the ritual, I need the caffeine"
rl2Djp,"It tastes good, I need the caffeine, I need the ritual"
zKWjyE,"It tastes good, I need the caffeine, I need the ritual"
9d2BvV,It tastes good
KM8za7,
GrY6re,"It tastes good, I need the caffeine, I need the ritual"
OA8aLg,"It tastes good, Other, I need the caffeine"
NA8rA0,It tastes good
5dEbDb,"It tastes good, I need the caffeine"
jBGZBQ,"It tastes good, I need the caffeine, It makes me go to the bathroom"
GrY6JZ,"It tastes good, I need the caffeine, I need the ritual, Other"
yleXOB,"It tastes good, I need the ritual"
OA8akK,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
jBGZvR,"It tastes good, I need the ritual, I need the caffeine"
GrY6Xp,"It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom, Other"
zKWjd1,"It tastes good, I need the caffeine, I need the ritual, Other"
Ld59k1,"It tastes good, I need the caffeine, I need the ritual"
MA81dX,"It tastes good, I need the caffeine, I need the ritual"
J28qao,
5dEbNZ,"It tastes good, I need the caffeine, I need the ritual"
VZoGry,
6drDqP,"It tastes good, Other"
1rGXe1,"It tastes good, I need the ritual"
PA8pVV,"It tastes good, I need the caffeine"
AlWKzk,"It tastes good, I need the caffeine"
lNVBok,It tastes good
PA8pVe,"I need the caffeine, It tastes good"
zKWNxa,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
0Eo7O0,It tastes good
9d2XD4,
VZojZl,"It tastes good, I need the caffeine, It makes me go to the bathroom"
NA8DVN,I need the caffeine
7d4bx9,It tastes good
qbjab8,"It tastes good, I need the caffeine, It makes me go to the bathroom"
jBGby9,"It tastes good, I need the ritual"
zKWNKE,"I need the caffeine, I need the ritual, It tastes good, It makes me go to the bathroom"
Ld5zz1,"It tastes good, I need the ritual"
XeOrQg,
dYQN8K,"It tastes good, I need the caffeine, I need the ritual"
rl2Bgl,"It tastes good, I need the ritual"
5dE4eE,"It tastes good, I need the caffeine, I need the ritual"
QA8Mk7,It tastes good
g5WD6d,It tastes good
jBGaVR,"It tastes good, I need the caffeine, I need the ritual"
Rz8dZK,Other
42PBdO,It tastes good
GrYxZ2,"It tastes good, I need the caffeine"
GrYKgp,"I need the caffeine, It tastes good, I need the ritual"
NA8Ddl,"It tastes good, I need the caffeine"
DV0Kbq,"It tastes good, I need the ritual"
oAlDkx,"It tastes good, I need the ritual"
kYOb9r,It tastes good
OA8lg7,It tastes good
VZoGJ6,"It tastes good, I need the caffeine"
VZojqJ,"It tastes good, I need the ritual, It makes me go to the bathroom"
42PQRd,"It tastes good, I need the ritual, It makes me go to the bathroom"
qbja4Y,"It tastes good, I need the ritual, I need the caffeine, It makes me go to the bathroom"
Rz8KWd,"It tastes good, I need the caffeine, I need the ritual"
VZoL46,"It tastes good, I need the caffeine, I need the ritual"
WAl9ee,"It tastes good, I need the caffeine, I need the ritual"
PA8Dq0,It tastes good
YZVR8v,
5dE4Ab,"It tastes good, I need the caffeine"
oAlD8M,Other
1rGk8b,It tastes good
rl2BZL,"It tastes good, I need the ritual, I need the caffeine"
vNqer0,
PA815b,"It tastes good, I need the caffeine"
WAlEEN,"It tastes good, I need the caffeine, I need the ritual"
kYOe7j,
pL4y0y,
NA8lDl,It tastes good
qbjDWk,"It tastes good, I need the caffeine, I need the ritual"
XeOJMV,"I need the caffeine, It makes me go to the bathroom, It tastes good"
1rGdKM,"It tastes good, I need the caffeine, I need the ritual"
WAlrbP,It tastes good
7d4L12,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
J28p8z,"It tastes good, I need the caffeine"
pL4y4y,"It tastes good, I need the ritual"
oAle1P,
DV0kER,"It tastes good, I need the caffeine, It makes me go to the bathroom"
AlW2vk,"I need the caffeine, It tastes good"
MA8N0g,
EP8dVX,"It tastes good, I need the ritual"
oAleL1,It tastes good
9d2ZNX,
NA8l2Q,"It tastes good, I need the caffeine"
8djaYO,It tastes good
6drjXo,It tastes good
PA81MP,"It tastes good, I need the ritual"
EP8d7o,"It tastes good, I need the ritual"
1rGdqL,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
xd9Dxk,"It tastes good, I need the caffeine"
BG8pae,It tastes good
pL4y8E,"It tastes good, I need the caffeine"
24OABe,"It tastes good, Other"
rl2Bzo,
ZdPO2B,"It tastes good, I need the caffeine"
kYOGdZ,"I need the caffeine, I need the ritual, It tastes good"
zKWy91,
eB9rLO,"It tastes good, I need the ritual"
9d2Z6G,
pL4or1,"It tastes good, I need the caffeine, I need the ritual"
dYQ0DA,I need the caffeine
1rG4xb,
5dE9EP,"It tastes good, I need the caffeine"
9d2ZjQ,
24OALV,
pL4o2J,
8djLyl,It tastes good
0Eo859,"It tastes good, I need the caffeine, It makes me go to the bathroom"
9d2Zp1,It tastes good
oAlRqe,It tastes good
6drK0J,It tastes good
lNVO4V,"It tastes good, I need the caffeine, I need the ritual"
AlWp9o,I need the caffeine
EP8lO4,It tastes good
g5Wqll,"It tastes good, It makes me go to the bathroom"
8djL45,"I need the caffeine, It tastes good, I need the ritual, It makes me go to the bathroom"
VZoPrv,"It tastes good, I need the caffeine, I need the ritual"
rl2oD5,"It tastes good, I need the ritual"
XeO40z,"I need the ritual, It tastes good"
oAl26X,It tastes good
DV07Bp,
NA87DN,It tastes good
MA8Ezl,I need the ritual
5dE9DN,It tastes good
jBGlx4,"It tastes good, I need the caffeine"
blNWNg,
GrYRLk,It tastes good
GrYR0k,"It tastes good, I need the ritual, I need the caffeine"
MA8EAk,
OA8787,"It tastes good, I need the ritual, I need the caffeine"
24OKL9,It tastes good
pL4D9E,
VZozlM,"It tastes good, I need the caffeine, It makes me go to the bathroom"
vNqPqv,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
kYONrJ,It tastes good
aBZ2lE,It tastes good
BG8xbQ,It tastes good
AlWB5N,"It tastes good, I need the caffeine, I need the ritual"
DV076l,
Rz8D9K,It tastes good
jBGl1a,"It tastes good, I need the ritual, I need the caffeine"
AlWB1D,"It tastes good, I need the caffeine"
24OK29,"It tastes good, I need the caffeine"
24OPPA,
g5WGdN,It tastes good
7d4xXA,"It tastes good, I need the caffeine"
ZdPaNA,"It tastes good, I need the caffeine"
ZdPadA,It tastes good
eB9R6J,"It tastes good, I need the ritual"
VZoJ4g,"It tastes good, I need the ritual, I need the caffeine"
ZdPaGe,"It tastes good, I need the caffeine"
zKWYR1,"It tastes good, I need the caffeine"
1rGV6p,It tastes good
BG87r1,"It tastes good, I need the caffeine, It makes me go to the bathroom"
PA8OJ0,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
QA8V6X,It tastes good
WAlzbQ,"It tastes good, I need the caffeine, I need the ritual"
vNqyev,I need the caffeine
aBZY5v,"It tastes good, I need the caffeine, I need the ritual"
8djQeY,"It tastes good, I need the caffeine"
9d2D11,"I need the ritual, It tastes good"
PA8595,"It tastes good, I need the caffeine"
XeOWRe,"It tastes good, I need the caffeine"
qbjAN9,
42PxP5,"It tastes good, I need the caffeine, I need the ritual"
oAlMgx,"It tastes good, I need the caffeine, I need the ritual"
lNVdxp,
6dr2Be,It tastes good
42PxMB,It tastes good
0Eo6NQ,
zKWDg0,"It tastes good, I need the ritual"
6dr2lO,It tastes good
EP8WgN,"It tastes good, I need the caffeine, I need the ritual"
Ld5WAz,It tastes good
MA8bXl,
jBGQK9,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
7d4Ng6,It tastes good
NA86q0,"It tastes good, I need the ritual"
Rz80oj,
GrYz6e,"It tastes good, I need the ritual"
rl2AgR,"I need the caffeine, It tastes good"
NA86AB,"It tastes good, I need the caffeine"
24Oeej,"It tastes good, I need the ritual"
DV0Nvb,
zKWD61,"It tastes good, I need the caffeine, I need the ritual"
Ld5b5O,"It tastes good, I need the caffeine, I need the ritual"
24OerL,"It tastes good, I need the ritual"
QA8DA8,"It tastes good, I need the ritual"
Rz80VP,"I need the ritual, I need the caffeine, It tastes good"
AlWd4N,"It tastes good, I need the ritual"
8djKEr,It tastes good
24OeoM,It tastes good
yle6oW,"It tastes good, I need the caffeine, I need the ritual"
NA8oKO,"I need the caffeine, I need the ritual"
5dEzOQ,"It tastes good, It makes me go to the bathroom, I need the caffeine"
0Eox59,"It tastes good, I need the ritual, It makes me go to the bathroom"
Rz80kv,"I need the caffeine, It tastes good, I need the ritual"
7d4WYR,"It tastes good, I need the caffeine"
oAlyxN,It tastes good
OA8zZg,"It tastes good, I need the ritual"
1rGlOb,"It tastes good, I need the caffeine, I need the ritual"
OA8zpp,
GrYz2j,It tastes good
PA8Add,It tastes good
dYQ6Jo,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
aBZBNE,"I need the ritual, It tastes good"
jBGB6Y,"It tastes good, I need the caffeine"
ylelXW,I need the caffeine
AlWdeD,"I need the caffeine, Other"
VZoZYg,
ylelvg,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
VZoZvv,It tastes good
qbjbj7,"It tastes good, I need the ritual"
Rz8zrp,Other
oAlALb,It tastes good
ylelyX,"I need the caffeine, It tastes good, I need the ritual"
42P20r,"It tastes good, I need the ritual"
1rGVNl,"It tastes good, I need the ritual"
ylelbd,"It tastes good, I need the caffeine, I need the ritual"
YZVORq,"It tastes good, I need the caffeine, I need the ritual"
24OkKb,"It tastes good, I need the caffeine, It makes me go to the bathroom"
ZdPV6A,"It tastes good, I need the caffeine"
jBGM04,
0EoMMA,"I need the ritual, I need the caffeine, It tastes good"
dYQAjr,"It tastes good, I need the ritual, I need the caffeine"
YZVOYN,"It tastes good, I need the caffeine, I need the ritual"
rl2Kql,It tastes good
DV010Z,"It tastes good, I need the caffeine, I need the ritual"
KM8oBX,It tastes good
g5WA1N,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
8djkWx,"It tastes good, I need the caffeine, I need the ritual"
GrY142,It tastes good
Ld5GRl,"It tastes good, I need the ritual, I need the caffeine"
PA8Exx,"It tastes good, I need the ritual"
7d4ZRR,"It tastes good, I need the caffeine, I need the ritual"
xd9ZYo,
GrY1GO,
0EoPBN,"It tastes good, I need the ritual, Other"
eB9EEo,"It tastes good, I need the ritual, I need the caffeine"
24OrLb,It tastes good
YZVdVv,It tastes good
PA80Pe,
J280BR,"It tastes good, I need the ritual"
oAlO1e,"It tastes good, I need the ritual, I need the caffeine"
zKWe98,
xd9Z7o,"It tastes good, I need the ritual"
yleDb4,It tastes good
7d4NML,"It tastes good, I need the caffeine, I need the ritual"
24Or0b,
QA80QA,"It tastes good, I need the ritual, It makes me go to the bathroom"
KM80XK,"I need the caffeine, I need the ritual, It tastes good"
8djGNl,"It tastes good, I need the caffeine, I need the ritual"
oAlOxx,"It tastes good, I need the caffeine, I need the ritual"
oAloDO,Other
OA80vA,"It tastes good, It makes me go to the bathroom"
Rz8L7Q,"It tastes good, I need the caffeine"
0EoLb0,"It tastes good, I need the caffeine, I need the ritual"
GrYLqQ,"It tastes good, Other"
KM8Lgg,
zKWJ7k,"It tastes good, I need the caffeine, I need the ritual"
dYQjYd,It tastes good
AlWDde,"It tastes good, I need the caffeine"
WAlYYN,Other
5dEvMP,"It tastes good, I need the ritual"
YZVYvz,It tastes good
dYQjpN,It tastes good
EP8Dr2,It tastes good
NA8Y1O,It tastes good
OA8Yxa,It tastes good
42PveX,
eB92Gx,"It tastes good, I need the caffeine, I need the ritual"
GrYDNp,"It tastes good, I need the caffeine, I need the ritual"
oAldrV,It tastes good
NA8Yvp,"It tastes good, Other"
kYOWV1,"I need the caffeine, It tastes good"
qbjKvY,"I need the caffeine, It tastes good"
DV0JEj,"I need the ritual, I need the caffeine, It tastes good, It makes me go to the bathroom"
pL472P,"It tastes good, I need the caffeine"
yleEB8,"It tastes good, I need the ritual"
42PoWY,"I need the caffeine, It tastes good"
0Eo8pZ,"It tastes good, I need the caffeine, I need the ritual"
NA805j,It tastes good
jBG96E,
zKWQja,"It tastes good, I need the caffeine, I need the ritual"
42PN8B,"It tastes good, I need the caffeine, I need the ritual"
42PN2B,"It tastes good, I need the ritual"
GrYBJQ,"It tastes good, I need the caffeine, I need the ritual"
WAlpBj,
VZo1bM,"It tastes good, I need the caffeine, I need the ritual"
EP8bar,"It tastes good, I need the caffeine, I need the ritual"
8djpW5,It tastes good
kYORko,"I need the caffeine, It tastes good, I need the ritual"
VZo1BJ,"It tastes good, I need the caffeine, I need the ritual"
J28kGo,It tastes good
vNqxbv,"It tastes good, I need the ritual"
vNqxp0,"It tastes good, I need the caffeine"
AlWbko,It tastes good
0EojW0,"It tastes good, I need the caffeine"
VZo1el,"It tastes good, I need the caffeine"
lNVlPX,"It tastes good, I need the caffeine"
Ld5MLO,"It tastes good, I need the ritual"
aBZjQZ,"It tastes good, I need the caffeine, I need the ritual"
XeOBKz,It tastes good
xd90dy,"It tastes good, I need the caffeine, I need the ritual"
jBG0la,"It tastes good, I need the caffeine"
vNq0Xl,"It tastes good, It makes me go to the bathroom"
XeORJY,"It tastes good, It makes me go to the bathroom, I need the ritual"
6dr1OO,"I need the ritual, I need the caffeine"
GrYoqQ,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
VZo946,I need the caffeine
1rGbOg,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
AlW6Nz,"It tastes good, I need the ritual"
eB9Nlk,"It tastes good, I need the caffeine, I need the ritual"
Rz8Z7p,
PA82QV,"It tastes good, I need the caffeine, I need the ritual"
VZo91E,"It tastes good, I need the ritual, It makes me go to the bathroom, I need the caffeine"
J288qz,It tastes good
Rz88xv,It tastes good
24OOAe,"It tastes good, I need the caffeine"
6drrRk,
xd99Ny,It tastes good
J288B7,
DV00VZ,"It tastes good, I need the ritual"
MA88WM,
vNqq14,"It tastes good, I need the caffeine, I need the ritual"
xd99Gr,It tastes good
7d4JOR,"It tastes good, I need the caffeine, I need the ritual"
5dE89b,It tastes good
VZovVj,It tastes good
oAlKke,
42PAoA,"It tastes good, I need the ritual"
YZVpBz,"It tastes good, I need the caffeine"
WAlD0e,"It tastes good, I need the caffeine"
aBZAYE,"It tastes good, I need the caffeine, I need the ritual"
5dEeb6,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
aBZK8b,"It tastes good, I need the caffeine, It makes me go to the bathroom, I need the ritual"
7d4aDz,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
xd9R4v,
zKWGyq,"It tastes good, I need the ritual, It makes me go to the bathroom"
aBZAD2,"It tastes good, I need the caffeine, I need the ritual"
BG8jLe,It tastes good
6drWyB,"It tastes good, I need the caffeine"
NA8Mj0,"It tastes good, I need the caffeine, I need the ritual"
GrYq4p,"It tastes good, I need the caffeine, I need the ritual"
aBZAWW,"I need the caffeine, I need the ritual, It tastes good"
jBGkaJ,Other
8djRol,It tastes good
g5WkQK,It tastes good
vNqdzg,"It tastes good, I need the ritual"
PA8GWe,"It tastes good, I need the caffeine, I need the ritual"
zKWLyk,"It tastes good, I need the ritual, I need the caffeine"
eB9v7O,It tastes good
YZVkOB,"It tastes good, I need the ritual"
blNvR1,"It tastes good, I need the caffeine, I need the ritual"
lNVvz6,It tastes good
QA8kPp,"It tastes good, I need the caffeine"
0EoaXN,"I need the caffeine, I need the ritual, It tastes good, Other"
9d24ZK,"I need the caffeine, It tastes good"
24O70L,"I need the caffeine, Other"
lNVv5V,It tastes good
BG8eRe,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
Ld5oZj,
KM8R9z,It tastes good
ylegqW,
jBGgEQ,"It tastes good, I need the ritual"
7d4jzR,"It tastes good, I need the caffeine, I need the ritual"
NA8gMW,
0EolEy,"It tastes good, I need the caffeine, I need the ritual"
vNqpVl,
rl2pWX,
24OZrj,"I need the caffeine, It tastes good"
24OZ99,
GrYyvj,
aBZo4W,
GrYyv2,"It tastes good, I need the caffeine"
oAlpr1,"It tastes good, I need the ritual"
blNyVg,It tastes good
kYOQN1,
DV0Py5,"It tastes good, I need the ritual"
KM8Nkg,
MA82rp,"It tastes good, I need the caffeine"
KM8718,"It tastes good, I need the ritual"
DVABNq,"It tastes good, I need the ritual"
PAvpP1,
aBK9lZ,"It tastes good, I need the ritual"
7d1qYZ,"I need the caffeine, I need the ritual, It tastes good"
aBK5GX,"It tastes good, I need the ritual, It makes me go to the bathroom"
241AGA,"It tastes good, I need the caffeine, I need the ritual"
oAK2l5,
eBKaMk,"It tastes good, I need the caffeine, I need the ritual"
g5Y9XO,
AlAB5z,"I need the ritual, It tastes good"
oAKGpN,
zK2YQq,It tastes good
dYKdod,It tastes good
7d1xrR,"It tastes good, I need the ritual, It makes me go to the bathroom"
aBKYRX,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
oAKMjb,It tastes good
kYKybM,
WADNek,
NAM6Yp,
jB5yQ9,"It tastes good, I need the caffeine"
yljly0,
oAKBJe,"It tastes good, I need the ritual"
eBKAGk,"It tastes good, I need the caffeine"
KMv6KK,"I need the caffeine, It tastes good"
vNE2Zl,
KMvLNM,"It tastes good, I need the caffeine, I need the ritual"
lNKWjB,"It tastes good, I need the caffeine"
PAvXE5,
9dpvKG,"It tastes good, I need the caffeine"
0E1vgN,"I need the ritual, It tastes good"
OAdJzR,"It tastes good, I need the caffeine, I need the ritual"
pLRWYb,"It tastes good, I need the ritual"
5d8GLd,"I need the caffeine, It tastes good, I need the ritual"
1rDJYl,
241vE9,"It tastes good, I need the caffeine, I need the ritual"
rlGraX,"I need the ritual, It tastes good"
KMvJZX,"I need the ritual, It tastes good, I need the caffeine"
BGADYN,It tastes good
g5YNYd,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
YZpzy0,"It tastes good, I need the caffeine"
OAdBMa,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
dYK2oV,It tastes good
vNE0Dd,
J2XkXd,"I need the caffeine, It tastes good"
vNE0Y8,"It tastes good, I need the ritual"
DVAXPb,"It tastes good, It makes me go to the bathroom"
EPv8WN,"I need the ritual, It tastes good"
YZpVlq,"It tastes good, It makes me go to the bathroom"
jB5MEY,"I need the caffeine, It tastes good"
42AA2k,"It tastes good, I need the ritual"
DVAAYl,
g5YW51,"It tastes good, I need the ritual"
WADM8v,"It tastes good, I need the caffeine"
NAMbXp,
1rDDZO,"It tastes good, I need the caffeine"
qboJdg,It tastes good
0E11K6,"I need the ritual, It tastes good"
pLRJ9y,"It tastes good, I need the caffeine, I need the ritual"
QAvzjk,"It tastes good, I need the caffeine, I need the ritual"
EPvZjN,"It tastes good, I need the caffeine, I need the ritual"
xd4RKr,"It tastes good, I need the caffeine, I need the ritual"
42Ap4O,"It tastes good, I need the ritual"
0E1D5Z,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom"
g5YkOd,"I need the caffeine, It tastes good"
ZdvD8z,"It tastes good, I need the ritual"
lNKMov,"It tastes good, I need the caffeine, I need the ritual"
rlGJKR,"It tastes good, I need the ritual"
RzvkQl,"I need the ritual, I need the caffeine, It tastes good"
241oZD,"It tastes good, I need the ritual"
aBKzLq,
Xe1QPj,"It tastes good, I need the caffeine, I need the ritual"
GrX79O,"It tastes good, I need the caffeine, I need the ritual"
DVAW05,
MAvG7g,"It tastes good, I need the ritual"
QAv458,It tastes good
KMvO2z,"I need the ritual, I need the caffeine, It makes me go to the bathroom, It tastes good"
8dAEWk,"It tastes good, I need the ritual"
VZvdYN,"I need the ritual, It tastes good"
BGADV5,"It tastes good, I need the caffeine, I need the ritual"
